instance cp2016 incmc2 incmc2o1 incmc2o2
mcs70_r005_s50_AB09 17 6691 6775 110
mcs70_r005_s60_AB00 8 54 31 44
mcs70_r005_s60_AB01 9 59 35 85
mcs70_r005_s60_AB02 12 41 36 46
mcs70_r005_s60_AB03 11 82 48 163
mcs70_r005_s60_AB04 11 86 51 103
mcs70_r005_s60_AB05 8 33 42 128
mcs70_r005_s60_AB06 13 41 35 84
mcs70_r005_s60_AB07 12 95 53 74
mcs70_r005_s60_AB08 11 56 68 63
mcs70_r005_s60_AB09 12 42 36 55
mcs70_r005_s70_AB00 26 137 120 1239
mcs70_r005_s70_AB01 23 121 109 172
mcs70_r005_s70_AB02 19 116 128 102
mcs70_r005_s70_AB03 16 128 88 91
mcs70_r005_s70_AB04 22 99 86 303
mcs70_r005_s70_AB05 16 120 108 119
mcs70_r005_s70_AB06 17 115 119 382
mcs70_r005_s70_AB07 16 115 85 106
mcs70_r005_s70_AB08 18 150 108 106
mcs70_r005_s70_AB09 28 158 139 164
mcs70_r005_s80_AB00 36 223 197 732
mcs70_r005_s80_AB01 36 248 227 249
mcs70_r005_s80_AB02 28 227 190 189
mcs70_r005_s80_AB03 30 344 313 375
mcs70_r005_s80_AB04 39 236 212 915
mcs70_r005_s80_AB05 40 249 242 242
mcs70_r005_s80_AB06 32 280 244 748
mcs70_r005_s80_AB07 41 270 242 4574
mcs70_r005_s80_AB08 42 299 270 1188
mcs70_r005_s80_AB09 27 213 174 1709
mcs70_r005_s90_AB00 60 495 447 506
mcs70_r005_s90_AB01 51 521 463 677
mcs70_r005_s90_AB02 45 522 485 383
mcs70_r005_s90_AB03 59 664 602 3080
mcs70_r005_s90_AB04 54 417 375 301
mcs70_r005_s90_AB05 62 827 771 364
mcs70_r005_s90_AB06 51 545 504 768
mcs70_r005_s90_AB07 56 421 381 2309
mcs70_r005_s90_AB08 55 673 603 27587
mcs70_r005_s90_AB09 55 423 385 487
mcs70_r01_s100_AB00 27 206 165 189
mcs70_r01_s100_AB01 19 202 145 186
mcs70_r01_s100_AB02 21 205 208 177
mcs70_r01_s100_AB03 18 180 129 166
mcs70_r01_s100_AB04 20 214 174 200
mcs70_r01_s100_AB05 20 205 166 211
mcs70_r01_s100_AB06 19 181 156 179
mcs70_r01_s100_AB07 17 185 135 157
mcs70_r01_s100_AB08 26 190 151 190
mcs70_r01_s100_AB09 27 214 171 213
mcs70_r01_s10_AB00 0 0 0 0
mcs70_r01_s10_AB01 0 0 0 1
mcs70_r01_s10_AB02 0 0 0 1
mcs70_r01_s10_AB03 0 0 0 0
mcs70_r01_s10_AB04 0 0 0 1
mcs70_r01_s10_AB05 0 0 0 1
mcs70_r01_s10_AB06 0 0 0 0
mcs70_r01_s10_AB07 0 0 0 0
mcs70_r01_s10_AB08 0 0 0 2
mcs70_r01_s10_AB09 0 0 0 1
mcs70_r01_s15_AB00 1 4 4 5
mcs70_r01_s15_AB01 1 2 4 4
mcs70_r01_s15_AB02 1 2 2 9
mcs70_r01_s15_AB03 1 3 4 10
mcs70_r01_s15_AB04 1 3 3 5
mcs70_r01_s15_AB05 1 5 5 10
mcs70_r01_s15_AB06 1 3 5 5
mcs70_r01_s15_AB07 1 3 3 7
mcs70_r01_s15_AB08 1 4 4 5
mcs70_r01_s15_AB09 2 4 6 7
mcs70_r01_s20_AB00 2 4 4 7
mcs70_r01_s20_AB01 1 7 4 7
mcs70_r01_s20_AB02 1 6 4 6
mcs70_r01_s20_AB03 1 5 2 8
mcs70_r01_s20_AB04 1 3 4 5
mcs70_r01_s20_AB05 1 8 6 12
mcs70_r01_s20_AB06 1 4 4 6
mcs70_r01_s20_AB07 1 1 2 4
mcs70_r01_s20_AB08 1 3 3 5
mcs70_r01_s20_AB09 2 4 4 8
mcs70_r01_s25_AB00 2 9 7 14
mcs70_r01_s25_AB01 4 14 16 20
mcs70_r01_s25_AB02 3 18 13 19
mcs70_r01_s25_AB03 3 19 11 19
mcs70_r01_s25_AB04 3 19 9 13
mcs70_r01_s25_AB05 4 16 15 16
mcs70_r01_s25_AB06 3 28 21 28
mcs70_r01_s25_AB07 4 10 14 12
mcs70_r01_s25_AB08 5 32 23 22
mcs70_r01_s25_AB09 4 11 15 14
mcs70_r01_s30_AB00 3 16 10 16
mcs70_r01_s30_AB01 3 15 10 19
mcs70_r01_s30_AB02 2 11 9 17
mcs70_r01_s30_AB03 3 11 8 11
mcs70_r01_s30_AB04 2 15 6 15
mcs70_r01_s30_AB05 1 8 4 7
mcs70_r01_s30_AB06 2 8 4 7
mcs70_r01_s30_AB07 2 13 6 13
mcs70_r01_s30_AB08 2 12 7 12
mcs70_r01_s30_AB09 2 13 9 12
mcs70_r01_s35_AB00 5 39 25 49
mcs70_r01_s35_AB01 5 20 12 20
mcs70_r01_s35_AB02 4 23 17 16
mcs70_r01_s35_AB03 5 17 12 26
mcs70_r01_s35_AB04 3 15 17 22
mcs70_r01_s35_AB05 4 19 13 18
mcs70_r01_s35_AB06 5 21 18 30
mcs70_r01_s35_AB07 4 15 14 16
mcs70_r01_s35_AB08 4 21 13 25
mcs70_r01_s35_AB09 5 22 19 19
mcs70_r01_s40_AB00 8 39 29 52
mcs70_r01_s40_AB01 7 35 23 46
mcs70_r01_s40_AB02 7 47 31 46
mcs70_r01_s40_AB03 8 39 27 44
mcs70_r01_s40_AB04 8 58 27 56
mcs70_r01_s40_AB05 8 55 42 39
mcs70_r01_s40_AB06 9 55 46 59
mcs70_r01_s40_AB07 8 55 24 58
mcs70_r01_s40_AB08 6 27 18 34
mcs70_r01_s40_AB09 8 45 28 56
mcs70_r01_s50_AB00 13 144 101 155
mcs70_r01_s50_AB01 18 120 89 92
mcs70_r01_s50_AB02 14 161 104 92
mcs70_r01_s50_AB03 13 142 82 89
mcs70_r01_s50_AB04 18 127 113 107
mcs70_r01_s50_AB05 14 148 111 113
mcs70_r01_s50_AB06 12 132 77 93
mcs70_r01_s50_AB07 18 121 94 113
mcs70_r01_s50_AB08 12 126 99 106
mcs70_r01_s50_AB09 16 107 80 87
mcs70_r01_s60_AB00 10 51 36 51
mcs70_r01_s60_AB01 11 60 46 53
mcs70_r01_s60_AB02 10 46 35 69
mcs70_r01_s60_AB03 9 78 43 70
mcs70_r01_s60_AB04 11 77 42 72
mcs70_r01_s60_AB05 8 50 60 50
mcs70_r01_s60_AB06 9 39 45 39
mcs70_r01_s60_AB07 9 82 45 49
mcs70_r01_s60_AB08 11 77 40 55
mcs70_r01_s60_AB09 10 45 34 47
mcs70_r01_s70_AB00 17 106 88 105
mcs70_r01_s70_AB01 21 125 118 131
mcs70_r01_s70_AB02 14 163 100 134
mcs70_r01_s70_AB03 15 133 97 135
mcs70_r01_s70_AB04 20 131 104 131
mcs70_r01_s70_AB05 13 83 112 83
mcs70_r01_s70_AB06 17 166 134 143
mcs70_r01_s70_AB07 14 141 135 120
mcs70_r01_s70_AB08 15 131 127 103
mcs70_r01_s70_AB09 14 101 95 128
mcs70_r01_s80_AB00 33 204 203 202
mcs70_r01_s80_AB01 34 333 255 272
mcs70_r01_s80_AB02 30 408 300 480
mcs70_r01_s80_AB03 31 243 206 244
mcs70_r01_s80_AB04 28 242 182 193
mcs70_r01_s80_AB05 31 418 330 335
mcs70_r01_s80_AB06 22 255 186 192
mcs70_r01_s80_AB07 22 303 191 192
mcs70_r01_s80_AB08 23 229 186 229
mcs70_r01_s80_AB09 27 332 236 250
mcs70_r01_s90_AB00 43 416 529 450
mcs70_r01_s90_AB01 59 778 590 773
mcs70_r01_s90_AB02 40 495 506 495
mcs70_r01_s90_AB03 46 399 411 419
mcs70_r01_s90_AB04 35 433 389 419
mcs70_r01_s90_AB05 42 720 538 567
mcs70_r01_s90_AB06 59 745 565 755
mcs70_r01_s90_AB07 41 861 469 874
mcs70_r01_s90_AB08 47 385 393 385
mcs70_r01_s90_AB09 51 627 493 526
mcs70_r02_s100_AB00 17 14 14 182
mcs70_r02_s100_AB01 18 15 24 341
mcs70_r02_s100_AB02 16 25 15 290
mcs70_r02_s100_AB03 15 24 24 228
mcs70_r02_s100_AB04 13 14 24 312
mcs70_r02_s100_AB05 16 23 14 310
mcs70_r02_s100_AB06 14 24 14 318
mcs70_r02_s100_AB07 16 24 15 343
mcs70_r02_s100_AB08 19 16 16 428
mcs70_r02_s100_AB09 17 24 14 331
mcs70_r02_s10_AB00 0 0 0 1
mcs70_r02_s10_AB01 0 0 0 1
mcs70_r02_s10_AB02 0 0 0 1
mcs70_r02_s10_AB03 0 0 0 1
mcs70_r02_s10_AB04 0 0 0 1
mcs70_r02_s10_AB05 0 0 0 1
mcs70_r02_s10_AB06 0 0 0 1
mcs70_r02_s10_AB07 0 0 0 1
mcs70_r02_s10_AB08 0 0 0 1
mcs70_r02_s10_AB09 0 0 0 1
mcs70_r02_s15_AB00 1 0 0 8
mcs70_r02_s15_AB01 1 0 0 10
mcs70_r02_s15_AB02 1 0 0 8
mcs70_r02_s15_AB03 1 0 0 10
mcs70_r02_s15_AB04 1 0 0 7
mcs70_r02_s15_AB05 1 0 0 8
mcs70_r02_s15_AB06 1 0 0 6
mcs70_r02_s15_AB07 1 0 0 11
mcs70_r02_s15_AB08 1 0 0 8
mcs70_r02_s15_AB09 1 0 0 8
mcs70_r02_s20_AB00 1 0 0 5
mcs70_r02_s20_AB01 1 0 0 12
mcs70_r02_s20_AB02 1 0 0 5
mcs70_r02_s20_AB03 1 0 0 5
mcs70_r02_s20_AB04 1 0 0 5
mcs70_r02_s20_AB05 1 0 0 7
mcs70_r02_s20_AB06 1 0 0 8
mcs70_r02_s20_AB07 1 0 0 4
mcs70_r02_s20_AB08 1 0 0 15
mcs70_r02_s20_AB09 1 0 0 3
mcs70_r02_s25_AB00 2 0 0 19
mcs70_r02_s25_AB01 2 1 1 17
mcs70_r02_s25_AB02 2 1 1 18
mcs70_r02_s25_AB03 3 1 1 16
mcs70_r02_s25_AB04 2 1 0 12
mcs70_r02_s25_AB05 4 1 1 36
mcs70_r02_s25_AB06 3 1 1 24
mcs70_r02_s25_AB07 2 1 1 13
mcs70_r02_s25_AB08 3 1 1 23
mcs70_r02_s25_AB09 2 1 1 22
mcs70_r02_s30_AB00 1 0 0 11
mcs70_r02_s30_AB01 2 0 0 13
mcs70_r02_s30_AB02 1 0 0 6
mcs70_r02_s30_AB03 1 0 0 7
mcs70_r02_s30_AB04 1 0 0 8
mcs70_r02_s30_AB05 2 1 0 12
mcs70_r02_s30_AB06 1 0 0 11
mcs70_r02_s30_AB07 1 0 0 8
mcs70_r02_s30_AB08 1 0 0 12
mcs70_r02_s30_AB09 2 0 1 15
mcs70_r02_s35_AB00 3 1 1 16
mcs70_r02_s35_AB01 2 0 1 21
mcs70_r02_s35_AB02 3 1 1 21
mcs70_r02_s35_AB03 3 2 1 23
mcs70_r02_s35_AB04 2 1 1 20
mcs70_r02_s35_AB05 3 1 1 21
mcs70_r02_s35_AB06 3 1 1 17
mcs70_r02_s35_AB07 2 1 1 14
mcs70_r02_s35_AB08 2 1 1 12
mcs70_r02_s35_AB09 3 0 1 14
mcs70_r02_s40_AB00 6 2 2 52
mcs70_r02_s40_AB01 4 2 3 42
mcs70_r02_s40_AB02 5 1 1 33
mcs70_r02_s40_AB03 5 4 2 52
mcs70_r02_s40_AB04 4 2 2 39
mcs70_r02_s40_AB05 3 2 2 25
mcs70_r02_s40_AB06 5 2 1 35
mcs70_r02_s40_AB07 5 1 2 28
mcs70_r02_s40_AB08 6 2 2 69
mcs70_r02_s40_AB09 6 2 2 50
mcs70_r02_s50_AB00 13 6 6 156
mcs70_r02_s50_AB01 10 9 8 429
mcs70_r02_s50_AB02 11 6 4 283
mcs70_r02_s50_AB03 12 5 3 190
mcs70_r02_s50_AB04 11 8 5 181
mcs70_r02_s50_AB05 13 6 8 316
mcs70_r02_s50_AB06 14 6 6 931
mcs70_r02_s50_AB07 14 4 4 335
mcs70_r02_s50_AB08 9 7 4 158
mcs70_r02_s50_AB09 10 5 8 442
mcs70_r02_s60_AB00 8 5 5 66
mcs70_r02_s60_AB01 9 6 6 73
mcs70_r02_s60_AB02 8 5 5 74
mcs70_r02_s60_AB03 8 5 5 58
mcs70_r02_s60_AB04 6 5 3 120
mcs70_r02_s60_AB05 7 4 5 70
mcs70_r02_s60_AB06 7 6 7 80
mcs70_r02_s60_AB07 6 3 3 61
mcs70_r02_s60_AB08 10 4 6 75
mcs70_r02_s60_AB09 6 3 3 58
mcs70_r02_s70_AB00 9 5 5 143
mcs70_r02_s70_AB01 14 6 9 153
mcs70_r02_s70_AB02 14 8 8 226
mcs70_r02_s70_AB03 12 7 10 151
mcs70_r02_s70_AB04 12 10 10 180
mcs70_r02_s70_AB05 10 6 9 171
mcs70_r02_s70_AB06 13 6 9 213
mcs70_r02_s70_AB07 10 5 9 191
mcs70_r02_s70_AB08 16 6 10 260
mcs70_r02_s70_AB09 15 10 6 185
mcs70_r02_s80_AB00 21 11 17 796
mcs70_r02_s80_AB01 22 16 10 432
mcs70_r02_s80_AB02 22 9 15 721
mcs70_r02_s80_AB03 25 17 18 330
mcs70_r02_s80_AB04 19 18 12 401
mcs70_r02_s80_AB05 25 12 12 878
mcs70_r02_s80_AB06 25 12 12 495
mcs70_r02_s80_AB07 24 11 17 821
mcs70_r02_s80_AB08 26 11 10 758
mcs70_r02_s80_AB09 23 16 10 532
mcs70_r02_s90_AB00 36 16 23 2315
mcs70_r02_s90_AB01 40 34 22 1590
mcs70_r02_s90_AB02 25 16 24 1485
mcs70_r02_s90_AB03 36 16 26 2172
mcs70_r02_s90_AB04 26 15 23 1550
mcs70_r02_s90_AB05 27 16 16 1156
mcs70_r02_s90_AB06 28 19 28 4305
mcs70_r02_s90_AB07 32 26 18 1221
mcs70_r02_s90_AB08 31 18 28 1672
mcs70_r02_s90_AB09 32 26 32 1591
mcs90_b03_s100_AB00 32 194 170 35539
mcs90_b03_s100_AB01 29 187 131 2520
mcs90_b03_s100_AB02 26 2266 124 2296
mcs90_b03_s100_AB03 28 532 548 1000000
mcs90_b03_s100_AB04 45 204 196 380
mcs90_b03_s100_AB05 22 129 94 316
mcs90_b03_s100_AB06 34 122 116 8828
mcs90_b03_s100_AB07 28 200 142 321
mcs90_b03_s100_AB08 29 146 162 471
mcs90_b03_s100_AB09 29 318 342 63234
mcs90_b03_s10_AB00 0 0 0 0
mcs90_b03_s10_AB01 0 0 0 1
mcs90_b03_s10_AB02 0 0 0 0
mcs90_b03_s10_AB03 0 0 0 1
mcs90_b03_s10_AB04 0 0 0 0
mcs90_b03_s10_AB05 0 0 0 1
mcs90_b03_s10_AB06 0 0 0 1
mcs90_b03_s10_AB07 0 0 0 1
mcs90_b03_s10_AB08 0 0 0 1
mcs90_b03_s10_AB09 0 0 0 1
mcs90_b03_s15_AB00 1 5 5 6
mcs90_b03_s15_AB01 1 5 5 6
mcs90_b03_s15_AB02 1 3 4 4
mcs90_b03_s15_AB03 2 11 7 12
mcs90_b03_s15_AB04 1 3 4 8
mcs90_b03_s15_AB05 1 4 4 6
mcs90_b03_s15_AB06 1 3 3 5
mcs90_b03_s15_AB07 2 6 8 15
mcs90_b03_s15_AB08 1 4 3 4
mcs90_b03_s15_AB09 1 6 6 11
mcs90_b03_s20_AB00 1 4 3 4
mcs90_b03_s20_AB01 2 6 5 11
mcs90_b03_s20_AB02 2 12 8 8
mcs90_b03_s20_AB03 1 7 4 6
mcs90_b03_s20_AB04 1 6 4 9
mcs90_b03_s20_AB05 1 6 4 5
mcs90_b03_s20_AB06 1 3 2 5
mcs90_b03_s20_AB07 2 8 5 6
mcs90_b03_s20_AB08 1 7 4 9
mcs90_b03_s20_AB09 1 4 2 5
mcs90_b03_s25_AB00 5 24 20 23
mcs90_b03_s25_AB01 4 18 19 13
mcs90_b03_s25_AB02 4 21 16 11
mcs90_b03_s25_AB03 5 33 18 18
mcs90_b03_s25_AB04 5 25 19 15
mcs90_b03_s25_AB05 4 19 15 16
mcs90_b03_s25_AB06 3 19 15 15
mcs90_b03_s25_AB07 4 25 19 16
mcs90_b03_s25_AB08 5 29 21 29
mcs90_b03_s25_AB09 5 30 23 16
mcs90_b03_s30_AB00 2 5 6 8
mcs90_b03_s30_AB01 4 21 15 14
mcs90_b03_s30_AB02 2 8 4 8
mcs90_b03_s30_AB03 2 14 8 15
mcs90_b03_s30_AB04 3 9 7 11
mcs90_b03_s30_AB05 3 13 10 16
mcs90_b03_s30_AB06 3 10 9 15
mcs90_b03_s30_AB07 3 12 11 11
mcs90_b03_s30_AB08 2 6 7 7
mcs90_b03_s30_AB09 2 10 15 9
mcs90_b03_s35_AB00 6 18 21 26
mcs90_b03_s35_AB01 5 21 18 26
mcs90_b03_s35_AB02 4 32 17 48
mcs90_b03_s35_AB03 4 27 15 21
mcs90_b03_s35_AB04 5 19 15 19
mcs90_b03_s35_AB05 5 15 20 14
mcs90_b03_s35_AB06 5 19 16 16
mcs90_b03_s35_AB07 6 25 21 18
mcs90_b03_s35_AB08 6 32 17 28
mcs90_b03_s35_AB09 5 19 15 16
mcs90_b03_s40_AB00 8 137 126 61
mcs90_b03_s40_AB01 9 133 117 60
mcs90_b03_s40_AB02 7 50 30 36
mcs90_b03_s40_AB03 9 31 41 190
mcs90_b03_s40_AB04 9 49 29 30
mcs90_b03_s40_AB05 8 35 21 37
mcs90_b03_s40_AB06 12 155 165 104
mcs90_b03_s40_AB07 11 44 39 62
mcs90_b03_s40_AB08 9 63 38 29
mcs90_b03_s40_AB09 11 42 52 53
mcs90_b03_s50_AB00 25 56850 57911 61685
mcs90_b03_s50_AB01 23 1867 1861 136
mcs90_b03_s50_AB02 16 199 153 152
mcs90_b03_s50_AB03 21 57207 57551 316
mcs90_b03_s50_AB04 15 117 109 2738
mcs90_b03_s50_AB05 22 648 660 2014
mcs90_b03_s50_AB06 20 8139 8038 462
mcs90_b03_s50_AB07 17 1057 1051 92
mcs90_b03_s50_AB08 17 712 667 96
mcs90_b03_s50_AB09 24 2158 2162 105
mcs90_b03_s60_AB00 13 41 37 76
mcs90_b03_s60_AB01 12 124 93 4442
mcs90_b03_s60_AB02 18 145 137 759
mcs90_b03_s60_AB03 10 36 49 72
mcs90_b03_s60_AB04 12 142 162 78
mcs90_b03_s60_AB05 12 73 43 236
mcs90_b03_s60_AB06 11 65 58 74
mcs90_b03_s60_AB07 14 622 715 334
mcs90_b03_s60_AB08 11 48 69 233
mcs90_b03_s60_AB09 10 81 48 61
mcs90_b03_s70_AB00 22 1000000 1000000 842
mcs90_b03_s70_AB01 28 366 349 13900
mcs90_b03_s70_AB02 25 167 159 188
mcs90_b03_s70_AB03 32 23501 23525 10863
mcs90_b03_s70_AB04 18 385 349 58011
mcs90_b03_s70_AB05 21 22863 22774 1162
mcs90_b03_s70_AB06 20 105 113 161
mcs90_b03_s70_AB07 32 245 261 1497
mcs90_b03_s70_AB08 18 252 224 132
mcs90_b03_s70_AB09 26 200 192 287
mcs90_b03_s80_AB00 40 213846 215410 480
mcs90_b03_s80_AB01 45 459 454 1288
mcs90_b03_s80_AB02 37 3993 4063 2357
mcs90_b03_s80_AB03 52 168221 167125 47767
mcs90_b03_s80_AB04 42 91485 92516 1000000
mcs90_b03_s80_AB05 34 1921 1948 9182
mcs90_b03_s80_AB06 51 20770 20563 120138
mcs90_b03_s80_AB07 58 1000000 1000000 147150
mcs90_b03_s80_AB08 35 1000000 1000000 505
mcs90_b03_s80_AB09 41 439 419 228
mcs90_b03_s90_AB00 96 1000000 1000000 1000000
mcs90_b03_s90_AB01 66 1000000 1000000 1000000
mcs90_b03_s90_AB02 71 1000000 1000000 1000000
mcs90_b03_s90_AB03 80 1000000 1000000 14939
mcs90_b03_s90_AB04 73 1000000 1000000 45059
mcs90_b03_s90_AB05 90 1000000 1000000 1000000
mcs90_b03_s90_AB06 58 1000000 1000000 1000000
mcs90_b03_s90_AB07 72 1000000 1000000 1000000
mcs90_b03_s90_AB08 122 1000000 1000000 984
mcs90_b03_s90_AB09 75 1000000 1000000 1000000
mcs90_b03m_s100_AB00 33 128 189 1000000
mcs90_b03m_s100_AB01 28 127 129 543
mcs90_b03m_s100_AB02 34 520 499 1000000
mcs90_b03m_s100_AB03 26 147 114 243196
mcs90_b03m_s100_AB04 27 138 107 1323
mcs90_b03m_s100_AB05 40 302 291 2347
mcs90_b03m_s100_AB06 34 129 120 33662
mcs90_b03m_s100_AB07 33 103 97 4779
mcs90_b03m_s100_AB08 31 257 95 256
mcs90_b03m_s100_AB09 27 128 100 30143
mcs90_b03m_s10_AB00 0 0 0 1
mcs90_b03m_s10_AB01 0 0 0 2
mcs90_b03m_s10_AB02 0 0 0 1
mcs90_b03m_s10_AB03 0 0 0 0
mcs90_b03m_s10_AB04 0 0 0 0
mcs90_b03m_s10_AB05 0 0 0 1
mcs90_b03m_s10_AB06 0 0 0 1
mcs90_b03m_s10_AB07 0 0 0 1
mcs90_b03m_s10_AB08 0 0 0 0
mcs90_b03m_s10_AB09 0 0 0 0
mcs90_b03m_s15_AB00 1 4 4 5
mcs90_b03m_s15_AB01 2 4 6 9
mcs90_b03m_s15_AB02 1 4 4 8
mcs90_b03m_s15_AB03 1 5 7 8
mcs90_b03m_s15_AB04 1 6 4 5
mcs90_b03m_s15_AB05 2 6 6 14
mcs90_b03m_s15_AB06 1 4 3 7
mcs90_b03m_s15_AB07 4 38 38 18
mcs90_b03m_s15_AB08 1 4 2 6
mcs90_b03m_s15_AB09 1 4 4 8
mcs90_b03m_s20_AB00 2 7 5 7
mcs90_b03m_s20_AB01 1 6 4 6
mcs90_b03m_s20_AB02 1 4 2 7
mcs90_b03m_s20_AB03 2 33 29 11
mcs90_b03m_s20_AB04 1 3 3 5
mcs90_b03m_s20_AB05 2 8 5 8
mcs90_b03m_s20_AB06 2 9 6 8
mcs90_b03m_s20_AB07 2 9 6 5
mcs90_b03m_s20_AB08 1 5 4 7
mcs90_b03m_s20_AB09 1 5 3 6
mcs90_b03m_s25_AB00 4 22 26 16
mcs90_b03m_s25_AB01 4 18 13 11
mcs90_b03m_s25_AB02 5 37 29 25
mcs90_b03m_s25_AB03 4 19 14 16
mcs90_b03m_s25_AB04 5 23 14 23
mcs90_b03m_s25_AB05 5 18 19 16
mcs90_b03m_s25_AB06 4 23 12 19
mcs90_b03m_s25_AB07 4 10 11 17
mcs90_b03m_s25_AB08 5 41 23 18
mcs90_b03m_s25_AB09 4 26 18 17
mcs90_b03m_s30_AB00 3 12 9 12
mcs90_b03m_s30_AB01 2 11 5 15
mcs90_b03m_s30_AB02 3 11 5 14
mcs90_b03m_s30_AB03 2 7 6 9
mcs90_b03m_s30_AB04 2 4 5 7
mcs90_b03m_s30_AB05 2 11 9 16
mcs90_b03m_s30_AB06 3 7 6 12
mcs90_b03m_s30_AB07 4 18 13 33
mcs90_b03m_s30_AB08 2 4 4 9
mcs90_b03m_s30_AB09 4 42 61 20
mcs90_b03m_s35_AB00 9 38 47 121
mcs90_b03m_s35_AB01 5 21 17 33
mcs90_b03m_s35_AB02 6 24 33 81
mcs90_b03m_s35_AB03 5 13 16 16
mcs90_b03m_s35_AB04 5 23 15 26
mcs90_b03m_s35_AB05 4 14 12 18
mcs90_b03m_s35_AB06 4 21 17 38
mcs90_b03m_s35_AB07 6 16 20 31
mcs90_b03m_s35_AB08 5 20 15 21
mcs90_b03m_s35_AB09 5 28 19 19
mcs90_b03m_s40_AB00 8 117 72 217
mcs90_b03m_s40_AB01 8 56 49 71
mcs90_b03m_s40_AB02 11 41 35 94
mcs90_b03m_s40_AB03 6 35 30 44
mcs90_b03m_s40_AB04 9 43 52 84
mcs90_b03m_s40_AB05 13 242 236 63
mcs90_b03m_s40_AB06 11 66 85 153
mcs90_b03m_s40_AB07 10 112 108 30
mcs90_b03m_s40_AB08 9 66 40 49
mcs90_b03m_s40_AB09 7 51 30 46
mcs90_b03m_s50_AB00 21 28575 28622 869842
mcs90_b03m_s50_AB01 23 8141 8117 4675
mcs90_b03m_s50_AB02 20 13869 13936 2196
mcs90_b03m_s50_AB03 17 38682 38615 348
mcs90_b03m_s50_AB04 17 220 211 111
mcs90_b03m_s50_AB05 25 558 533 1499
mcs90_b03m_s50_AB06 34 995 929 28727
mcs90_b03m_s50_AB07 22 9638 9596 635
mcs90_b03m_s50_AB08 26 748 744 832
mcs90_b03m_s50_AB09 15 756 780 130
mcs90_b03m_s60_AB00 17 287 273 3905
mcs90_b03m_s60_AB01 16 61 55 4992
mcs90_b03m_s60_AB02 11 40 55 334
mcs90_b03m_s60_AB03 13 32 44 64
mcs90_b03m_s60_AB04 13 55 51 113
mcs90_b03m_s60_AB05 12 79 48 95
mcs90_b03m_s60_AB06 11 39 53 65
mcs90_b03m_s60_AB07 12 68 45 260
mcs90_b03m_s60_AB08 11 102 105 8122
mcs90_b03m_s60_AB09 14 42 38 92
mcs90_b03m_s70_AB00 18 110 73 172
mcs90_b03m_s70_AB01 26 258457 245945 3770
mcs90_b03m_s70_AB02 20 320 305 129
mcs90_b03m_s70_AB03 26 95 86 1390
mcs90_b03m_s70_AB04 26 471 468 280
mcs90_b03m_s70_AB05 24 829 709 2018
mcs90_b03m_s70_AB06 26 91 84 161
mcs90_b03m_s70_AB07 23 78 78 110561
mcs90_b03m_s70_AB08 18 291 328 209
mcs90_b03m_s70_AB09 26 3466 3485 154
mcs90_b03m_s80_AB00 41 329 316 27372
mcs90_b03m_s80_AB01 43 29576 30025 2652
mcs90_b03m_s80_AB02 30 513 430 1403
mcs90_b03m_s80_AB03 33 197 180 402
mcs90_b03m_s80_AB04 44 18550 18335 136282
mcs90_b03m_s80_AB05 46 215 202 26777
mcs90_b03m_s80_AB06 44 263 248 1000000
mcs90_b03m_s80_AB07 50 822 805 416
mcs90_b03m_s80_AB08 34 386 269 279
mcs90_b03m_s80_AB09 44 1000000 1000000 446
mcs90_b03m_s90_AB00 79 1000000 1000000 1000000
mcs90_b03m_s90_AB01 76 109651 109422 1000000
mcs90_b03m_s90_AB02 62 1000000 1000000 13612
mcs90_b03m_s90_AB03 83 1000000 1000000 717
mcs90_b03m_s90_AB04 71 733241 735401 1000000
mcs90_b03m_s90_AB05 75 3990 3949 36027
mcs90_b03m_s90_AB06 77 1000000 1000000 1000000
mcs90_b03m_s90_AB07 76 1000000 1000000 1000000
mcs90_b03m_s90_AB08 70 37746 37426 85345
mcs90_b03m_s90_AB09 74 15153 14854 4246
mcs90_b06_s100_AB00 22 118 129 277
mcs90_b06_s100_AB01 34 144 133 455
mcs90_b06_s100_AB02 41 190 177 272
mcs90_b06_s100_AB03 46 245 228 320
mcs90_b06_s100_AB04 31 196 181 310
mcs90_b06_s100_AB05 28 213 159 310
mcs90_b06_s100_AB06 25 145 125 268
mcs90_b06_s100_AB07 37 171 157 344
mcs90_b06_s100_AB08 27 177 141 353
mcs90_b06_s100_AB09 25 142 128 331
mcs90_b06_s10_AB00 0 0 0 1
mcs90_b06_s10_AB01 0 0 0 1
mcs90_b06_s10_AB02 0 0 0 1
mcs90_b06_s10_AB03 0 0 0 1
mcs90_b06_s10_AB04 0 0 0 1
mcs90_b06_s10_AB05 0 0 0 3
mcs90_b06_s10_AB06 0 0 0 1
mcs90_b06_s10_AB07 0 0 0 1
mcs90_b06_s10_AB08 0 0 0 1
mcs90_b06_s10_AB09 0 0 0 2
mcs90_b06_s15_AB00 1 0 0 10
mcs90_b06_s15_AB01 1 0 0 9
mcs90_b06_s15_AB02 1 0 0 8
mcs90_b06_s15_AB03 1 0 0 10
mcs90_b06_s15_AB04 1 0 0 9
mcs90_b06_s15_AB05 1 0 0 7
mcs90_b06_s15_AB06 1 0 0 9
mcs90_b06_s15_AB07 1 0 0 12
mcs90_b06_s15_AB08 1 0 0 9
mcs90_b06_s15_AB09 1 0 0 11
