instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-243 43 0.322259 37 0.307808 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-14 21 0.314286 30 0.264368 1040980 1431844 1040980 1354729 1162130 1493925 2398451 1493925 1112461 1488280 1112461
r-623 23 0.304348 19 0.321637 212878 120860 120860 236416 122064 348236 185696 185696 206309 210643 210643
r-75 44 0.287526 17 0.330882 1788790 625158 625158 1834031 625568 2496080 792778 792778 1025041 1231268 1231268
r-446 30 0.298851 20 0.373684 886286 335427 335427 907460 370026 1454548 513976 513976 489449 447748 447748
r-662 28 0.304233 32 0.3125 11019364 10759137 11019364 12065199 9742154 16613235 19152910 16613235 35198991 23106738 35198991
r-453 15 0.228571 23 0.296443 8548 10792 8548 11013 8382 8809 8874 8809 7912 28817 7912
r-157 24 0.278986 16 0.35 97341 31785 31785 99472 32335 145663 42626 42626 37092 92330 92330
r-122 22 0.290043 40 0.319231 4648927 3003574 4648927 2778769 4672479 7024890 3306517 7024890 11228865 8286773 11228865
r-438 40 0.30641 20 0.273684 6063818 3541157 3541157 6356650 3679537 9310141 5036011 5036011 3065286 3469233 3469233
r-966 49 0.296769 27 0.299145 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-305 31 0.283871 32 0.270161 58756246 69747605 58756246 76866853 55907835 -1 -1 -1 62370244 89522558 62370244
r-263 44 0.288584 41 0.271951 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-408 18 0.333333 11 0.181818 545 726 726 550 704 562 731 731 876 1302 1302
r-494 42 0.283391 32 0.328629 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-472 22 0.30303 49 0.316327 23274249 33298716 23274249 31324288 23525022 34576937 -1 34576937 35401846 30565185 35401846
r-913 43 0.300111 17 0.286765 1152426 283571 283571 1191079 288280 1573474 350311 350311 550170 395810 395810
r-154 26 0.310769 29 0.275862 2879574 3254290 2879574 3268440 3048349 4527610 5639985 4527610 6435154 5463768 6435154
r-70 42 0.267131 25 0.33 46862875 11763561 11763561 48472342 12526626 -1 17832272 17832272 34068070 34979129 34979129
r-289 26 0.289231 35 0.290756 14618865 23654489 14618865 22980653 15268359 23856786 41620259 23856786 33734939 29453641 33734939
r-952 29 0.317734 38 0.294452 35733420 -1 35733420 -1 36423681 62769776 -1 62769776 74840102 -1 74840102
r-919 46 0.31401 17 0.360294 1766921 535675 535675 1811601 540900 2495832 696260 696260 1206595 1080740 1080740
r-796 33 0.308712 14 0.263736 41468 13415 13415 42422 15096 44460 15444 15444 28796 33246 33246
r-677 27 0.279202 24 0.322464 1493638 594156 594156 1573642 668597 2663522 955034 955034 1974860 788696 788696
r-833 32 0.342742 24 0.289855 3444890 6926886 6926886 3899947 6591956 5682845 11556397 11556397 10214662 7477564 7477564
r-982 20 0.3 26 0.283077 285996 507981 285996 504139 277355 425235 830884 425235 526097 463214 526097
r-908 40 0.317949 48 0.297872 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-927 18 0.346405 19 0.292398 15137 44932 15137 41935 13786 20025 73634 20025 16957 45024 16957
r-541 13 0.205128 20 0.278947 5619 3355 5619 3740 5667 3075 3592 3075 5413 8029 5413
r-413 20 0.310526 12 0.166667 3548 6080 6080 3673 5558 4001 6600 6600 4930 4905 4905
r-466 18 0.294118 38 0.28165 247581 743041 247581 699708 256995 317447 1073691 317447 732148 618336 732148
r-34 14 0.307692 37 0.27027 10060 52139 10060 47740 9929 11254 60352 11254 23197 39126 23197
r-812 40 0.292308 36 0.296825 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-177 30 0.275862 30 0.296552 13797345 5245264 13797345 15982774 3686854 23467359 7932308 23467359 33279047 39510060 33279047
r-666 24 0.300725 24 0.315217 1148985 832681 1148985 1288128 712335 1919810 1382762 1919810 1579622 1373324 1579622
r-287 32 0.322581 26 0.295385 7826506 8317578 8317578 8847591 7155117 13536323 13715122 13715122 10356488 15068907 15068907
r-817 25 0.336667 37 0.292793 10030697 34085176 10030697 32438311 10797118 16975426 62194339 16975426 24378707 13782884 24378707
r-337 12 0.348485 20 0.294737 1294 4009 1294 3576 1083 1547 5273 1547 1675 2842 1675
r-24 13 0.269231 24 0.311594 4107 3084 4107 3323 4036 4832 3800 4832 7791 9647 7791
r-119 26 0.310769 42 0.326365 59287774 -1 59287774 -1 58320721 -1 -1 -1 105247662 -1 105247662
r-978 40 0.288462 19 0.304094 2099882 902839 902839 2146769 929393 3287753 974901 974901 1421649 2242208 2242208
r-592 24 0.34058 26 0.289231 555757 2176653 555757 2186798 589957 893287 3867823 893287 2347694 2082742 2347694
r-383 34 0.30303 32 0.274194 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-350 15 0.180952 35 0.297479 30292 83530 30292 83366 30147 30984 96668 30984 69087 31692 69087
r-802 37 0.292793 18 0.326797 1216257 197479 197479 1254729 201332 1830630 258857 258857 673160 1194030 1194030
r-375 48 0.312943 13 0.371795 165648 27651 27651 167572 29236 190665 29184 29184 22336 21124 21124
r-645 50 0.297959 22 0.268398 27108242 15297019 15297019 28289533 16059332 -1 21325111 21325111 27189185 29708697 29708697
r-869 17 0.264706 16 0.233333 3732 7516 7516 4207 6547 5438 10698 10698 3856 5754 5754
r-936 20 0.289474 43 0.300111 2602033 3667453 2602033 3158243 2623166 3751594 5768048 3751594 2041752 3516777 2041752
r-909 26 0.301538 32 0.288306 8913199 9714040 8913199 10138601 9090783 14452354 17047232 14452354 16216229 16946873 16216229
r-499 15 0.266667 34 0.304813 27906 79320 27906 74977 28219 31669 97926 31669 121306 98037 121306
r-437 20 0.3 42 0.315912 1595884 5212823 1595884 5030662 1608566 2253145 8422641 2253145 3093780 2844914 3093780
r-693 47 0.280296 41 0.3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-574 20 0.326316 41 0.291463 656113 4482377 656113 4248802 674073 915609 7028353 915609 3654737 3944439 3654737
r-210 45 0.309091 38 0.320057 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-407 38 0.285917 45 0.282828 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-928 50 0.310204 32 0.28629 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-44 47 0.311748 14 0.285714 55570 26354 26354 55588 28480 56277 26705 26705 31917 34574 34574
r-856 30 0.351724 41 0.270732 44650368 -1 44650368 -1 56583069 -1 -1 -1 -1 -1 -1
r-945 39 0.318489 44 0.302326 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-960 39 0.264507 18 0.287582 1166617 304629 304629 1204090 328360 1623616 383536 383536 845802 1062081 1062081
r-340 50 0.30449 41 0.307317 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-259 23 0.312253 16 0.275 37952 23087 23087 39291 20974 56300 30564 30564 55118 89371 89371
r-25 49 0.304422 41 0.345122 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-202 13 0.371795 17 0.257353 1957 5285 1957 4190 2300 2508 7669 2508 2291 3256 2291
r-78 29 0.320197 13 0.371795 26902 15614 15614 27329 15313 35029 19035 19035 17958 21477 21477
r-759 15 0.285714 49 0.312925 43253 147104 43253 136354 43384 44279 162431 44279 383069 226222 383069
r-3 25 0.303333 39 0.269906 3198993 16804005 3198993 16016677 3933411 4832602 28897715 4832602 31006012 15740077 31006012
r-806 19 0.345029 19 0.239766 10232 37448 10232 12259 28916 14937 61000 14937 99774 32431 99774
r-98 43 0.299003 25 0.276667 40040277 27688981 27688981 42398058 28445899 -1 42827517 42827517 50796565 55007652 55007652
r-526 19 0.28655 15 0.361905 27567 10792 10792 29127 9942 44408 14602 14602 6796 9939 9939
r-233 16 0.308333 43 0.290144 58214 204291 58214 191316 58781 64853 235771 64853 222662 360604 222662
r-600 20 0.331579 14 0.318681 13093 8090 8090 13987 7949 16594 10692 10692 23637 18125 18125
r-370 28 0.320106 15 0.342857 44877 34066 34066 46131 34313 64398 46084 46084 43405 26046 26046
r-503 27 0.307692 35 0.331092 16594448 15334266 16594448 17096187 16225535 29482481 27481956 29482481 25914804 24293073 25914804
r-333 24 0.278986 47 0.305273 35063163 -1 35063163 -1 35161822 52959967 -1 52959967 126469231 -1 126469231
r-318 30 0.305747 43 0.311185 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-882 50 0.302041 39 0.288799 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-15 18 0.287582 50 0.315918 1023614 1876243 1023614 1745736 1024380 1273575 2544198 1273575 2586765 2163381 2586765
r-609 48 0.304965 21 0.280952 17020725 12513054 12513054 17630177 13261827 26404273 17169698 17169698 18838472 27935758 27935758
r-770 50 0.305306 39 0.295547 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-65 34 0.28164 15 0.238095 76599 22321 22321 77649 23210 79078 19836 19836 49935 32469 32469
r-461 38 0.305832 36 0.319048 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-993 34 0.320856 32 0.284274 28885672 -1 -1 -1 60265706 -1 -1 -1 -1 -1 -1
r-857 24 0.311594 24 0.293478 173798 196182 173798 211292 154195 274190 310111 274190 796428 717394 796428
r-971 47 0.298797 34 0.279857 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-502 36 0.306349 10 0.377778 58 111 111 58 95 75 99 99 48 85 85
r-692 10 0.266667 20 0.3 94 150 94 134 93 92 155 92 1165 195 1165
r-659 34 0.290553 10 0.266667 90 118 118 91 118 65 79 79 35 69 69
r-309 21 0.309524 47 0.290472 5321675 10486264 5321675 10610287 5392996 7586386 16556572 7586386 24179190 8289046 24179190
r-943 46 0.28599 13 0.217949 11777 4126 4126 11773 4157 11697 4036 4036 12512 960 960
r-800 34 0.313725 48 0.289894 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-625 37 0.315315 50 0.28898 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-117 19 0.263158 20 0.321053 67641 38403 67641 50400 42908 100078 60049 100078 82604 64112 82604
r-741 28 0.31746 15 0.266667 64783 41319 41319 67527 42754 90065 51691 51691 60677 51594 51594
r-597 12 0.257576 23 0.316206 2370 5566 2370 2382 2287 2394 4630 2394 1814 1709 1814
r-976 41 0.293902 45 0.30303 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-387 25 0.3 30 0.328736 6517415 4568395 6517415 5246604 6163047 11163584 8047300 11163584 11096909 8998887 11096909
r-594 48 0.300532 24 0.336957 -1 29634587 29634587 -1 31235454 -1 45915778 45915778 -1 126101497 126101497
r-578 14 0.252747 23 0.237154 2333 7692 2333 6730 2350 2110 8295 2110 9148 8516 9148
r-391 16 0.325 25 0.31 43835 57270 43835 54693 44828 61139 86250 61139 32648 39279 32648
r-339 11 0.381818 15 0.304762 829 1137 829 976 789 1065 1502 1065 459 591 459
r-196 37 0.307808 12 0.272727 47195 6346 6346 47203 6688 46247 5798 5798 6417 9708 9708
r-925 44 0.305497 15 0.4 324851 113969 113969 333227 119630 442246 145584 145584 150950 203306 203306
r-768 28 0.296296 39 0.315789 56244663 -1 56244663 -1 54941709 -1 -1 -1 122881755 -1 122881755
r-8 19 0.280702 41 0.279268 1873577 4281599 1873577 4026400 1869674 2521743 6269217 2521743 1692898 3626967 1692898
r-2 21 0.309524 26 0.283077 237276 677555 237276 650880 271726 341579 1028687 341579 636081 614400 636081
r-973 16 0.325 20 0.336842 29722 12346 29722 13101 27443 44861 17531 44861 44018 30246 44018
r-732 11 0.381818 18 0.281046 633 2150 633 1991 588 758 2784 758 1641 1050 1641
r-938 11 0.436364 32 0.318548 2982 10350 2982 9685 2945 3229 11447 3229 7234 3108 7234
r-427 22 0.281385 27 0.310541 837591 435098 837591 466219 768438 1286085 689329 1286085 989681 729694 989681
r-441 35 0.30084 21 0.338095 2711813 1080884 1080884 2827076 1110434 4549405 1647025 1647025 1838576 3421285 3421285
r-720 49 0.310374 26 0.295385 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-633 31 0.309677 19 0.315789 986735 641074 641074 1040609 663972 1632411 965126 965126 769002 1239745 1239745
r-444 49 0.303571 21 0.280952 18240932 12031385 12031385 18847498 12294176 27340160 16611097 16611097 21447792 36527709 36527709
r-660 40 0.302564 17 0.286765 610586 172739 172739 632583 177134 838375 218802 218802 349409 495320 495320
r-325 35 0.352941 12 0.318182 1251 556 556 1253 568 1015 358 358 12298 14026 14026
r-907 35 0.30084 40 0.289744 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-607 25 0.283333 17 0.294118 89740 60208 60208 83046 60302 120812 78372 78372 117374 106648 106648
r-462 40 0.302564 27 0.330484 -1 61657777 61657777 -1 64824393 -1 -1 -1 -1 67159382 67159382
r-252 10 0.377778 18 0.359477 529 947 529 938 505 578 1033 578 1078 1257 1078
r-326 39 0.295547 48 0.301418 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-424 38 0.301565 30 0.310345 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-482 42 0.295006 43 0.292359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-224 33 0.293561 46 0.279227 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-253 42 0.32288 50 0.29551 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-681 16 0.3 43 0.290144 170590 432601 170590 403833 170858 204023 558788 204023 239368 494596 239368
r-711 34 0.279857 45 0.317172 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-270 14 0.351648 41 0.32561 63273 155754 63273 142709 63260 71107 188278 71107 77760 56629 77760
r-751 45 0.283838 29 0.29064 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-548 27 0.2849 33 0.299242 22472736 17856686 22472736 19302715 20643220 31075389 29339362 31075389 23414951 26624845 23414951
r-775 29 0.320197 42 0.308943 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-924 37 0.327327 34 0.2959 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-37 11 0.254545 22 0.290043 881 3388 881 2865 929 614 2211 614 1436 564 1436
r-186 36 0.284127 13 0.282051 14884 2592 2592 14893 2684 14934 2679 2679 27367 87677 87677
r-363 26 0.313846 46 0.310145 65040136 -1 65040136 -1 65820321 -1 -1 -1 -1 -1 -1
r-285 38 0.291607 31 0.290323 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-162 34 0.265597 28 0.261905 19191057 9499736 9499736 21458423 9438436 32269480 15420376 15420376 20121564 19820242 19820242
r-820 43 0.330011 15 0.32381 188781 58354 58354 192482 59742 236929 67505 67505 91040 110908 110908
r-356 41 0.285366 45 0.289899 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-380 18 0.346405 37 0.298799 317629 883420 317629 795525 326145 377676 1341489 377676 607129 594038 607129
r-748 39 0.300945 36 0.312698 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-546 45 0.30404 42 0.286876 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-699 24 0.326087 16 0.316667 54923 37343 37343 54814 36677 80595 52697 52697 76461 39361 39361
r-480 48 0.301418 19 0.280702 2788198 1697239 1697239 2861938 1747037 4025716 2221647 2221647 3617968 3337221 3337221
r-616 26 0.292308 30 0.321839 4477253 4178467 4477253 4835707 4002032 7531209 7396014 7531209 4992700 6631826 4992700
r-96 40 0.289744 22 0.329004 5872545 7418244 7418244 6072247 8004683 9793503 11146227 11146227 5715760 6827884 6827884
r-308 25 0.333333 15 0.390476 9226 12592 12592 9854 11378 12217 17185 17185 39347 75320 75320
r-745 13 0.294872 14 0.318681 647 997 647 1087 421 638 1190 638 3062 1396 3062
r-269 18 0.359477 41 0.308537 699744 1117515 699744 1025819 701571 986080 1647480 986080 1818364 1260804 1818364
r-586 42 0.311266 36 0.301587 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-841 15 0.304762 50 0.294694 168084 647789 168084 588133 170030 184125 763513 184125 70324 327674 70324
r-77 38 0.307255 37 0.274775 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-449 49 0.303571 32 0.300403 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-357 47 0.299722 14 0.362637 172936 58393 58393 175885 58937 196551 63523 63523 114638 75930 75930
