instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-920 27 0.0740741 27 0.0740741 406 406 406
r-388 35 0.208403 35 0.208403 829 950 851
r-980 45 0.509091 45 0.509091 -1 -1 -1
r-180 38 0.273115 38 0.273115 1724 1716 1674
r-342 37 0.198198 37 0.198198 1022 995 1025
r-22 28 0.349206 28 0.349206 1628 1648 1235
r-844 45 0.511111 45 0.511111 -1 -1 -1
r-182 27 0.14245 27 0.14245 382 382 382
r-634 30 0.434483 30 0.434483 28244 23242 26192
r-665 34 0.513369 34 0.513369 2210678 2670360 1766318
r-63 45 0.127273 45 0.127273 -1 -1 -1
r-830 30 0.287356 30 0.287356 1056 1050 1050
r-398 35 0.329412 35 0.329412 2244 2203 1554
r-214 25 0.38 25 0.38 1712 1694 1292
r-511 23 0.166008 23 0.166008 280 280 280
r-283 20 0.478947 20 0.478947 112448 94587 74143
r-27 43 0.431894 43 0.431894 -1 -1 -1
r-453 38 0.462304 38 0.462304 976003 816977 785732
r-992 43 0.431894 43 0.431894 8606052 6772697 4008117
r-908 22 0.415584 22 0.415584 365931 391896 305282
r-368 27 0.39886 27 0.39886 1481775 1355894 1033580
r-131 26 0.270769 26 0.270769 461 429 463
r-554 33 0.170455 33 0.170455 482 482 482
r-858 34 0.370766 34 0.370766 5903 6178 5324
r-241 23 0.513834 23 0.513834 237163 223019 217432
r-674 37 0.504505 37 0.504505 4627990 4765984 3702023
r-661 45 0.454545 45 0.454545 -1 -1 -1
r-208 28 0.304233 28 0.304233 5855768 7040181 5219835
r-407 28 0.507937 28 0.507937 226663 251166 201157
r-786 38 0.0526316 38 0.0526316 780 780 780
r-762 34 0.486631 34 0.486631 21414294 19587440 14039029
r-732 34 0.40107 34 0.40107 83643476 83670533 65121594
r-987 41 0.219512 41 0.219512 -1 -1 -1
r-594 41 0.095122 41 0.095122 865 865 865
r-449 27 0.48433 27 0.48433 1695508 1525925 1204664
r-362 21 0.380952 21 0.380952 207110 212617 190678
r-890 35 0.420168 35 0.420168 -1 119566551 89030418
r-649 30 0.508046 30 0.508046 5060087 4919572 4040882
r-254 36 0.157143 36 0.157143 52788630 40970785 13934391
r-792 30 0.514943 30 0.514943 2840866 3154898 2432731
r-311 42 0.396051 42 0.396051 654479 415859 258523
r-202 28 0.507937 28 0.507937 114139 125947 88795
r-488 37 0.510511 37 0.510511 65082676 68983668 33523041
r-183 24 0.391304 24 0.391304 1457 1519 1134
r-813 21 0.0952381 21 0.0952381 253 253 253
r-854 29 0.487685 29 0.487685 273473 290228 266145
r-306 36 0.457143 36 0.457143 -1 109914185 82104941
r-924 25 0.38 25 0.38 1677 1763 1443
r-7 27 0.31339 27 0.31339 5194952 5764364 3948217
r-469 45 0.4 45 0.4 -1 -1 -1
r-462 43 0.13289 43 0.13289 -1 -1 -1
r-579 24 0.15942 24 0.15942 48585 40539 48145
r-654 30 0.48046 30 0.48046 9241658 7978061 6368673
r-996 32 0.175403 32 0.175403 2418765 3030701 3369698
r-485 28 0.518519 28 0.518519 1483164 1796326 1282009
r-387 40 0.480769 40 0.480769 9396409 7902861 7262509
r-619 42 0.315912 42 0.315912 -1 -1 -1
r-86 40 0.357692 40 0.357692 52815 39208 38825
r-707 35 0.420168 35 0.420168 77948 78803 97449
r-14 28 0.47619 28 0.47619 2632773 2326256 1618589
r-411 21 0.428571 21 0.428571 169699 157078 137712
r-98 41 0.443902 41 0.443902 -1 -1 -1
r-215 27 0.501425 27 0.501425 72593 75239 61148
r-467 30 0.370115 30 0.370115 5059 5902 5264
r-1000 26 0.270769 26 0.270769 240 240 240
r-124 26 0.0769231 26 0.0769231 378 378 378
r-297 20 0.478947 20 0.478947 1312 1384 941
r-196 38 0.102418 38 0.102418 -1 -1 27632295
r-966 25 0.48 25 0.48 949931 911253 710730
r-883 21 0.32381 21 0.32381 129733 158696 119037
r-282 25 0.453333 25 0.453333 16190 17886 21850
r-490 23 0.403162 23 0.403162 364204 379260 279132
r-580 30 0.128736 30 0.128736 469 469 469
r-644 28 0.515873 28 0.515873 394232 403493 328821
r-862 21 0.32381 21 0.32381 131923 128096 74090
r-365 35 0.494118 35 0.494118 33617850 30524896 23821854
r-494 37 0.279279 37 0.279279 2502 2458 2372
r-305 35 0.393277 35 0.393277 44149 37037 22042
r-507 24 0.507246 24 0.507246 137695 126123 75845
r-509 24 0.344203 24 0.344203 423756 386326 292629
r-527 24 0.463768 24 0.463768 16696 14130 10909
r-455 38 0.234708 38 0.234708 1710 1773 1727
r-456 20 0.478947 20 0.478947 227811 195086 182746
r-57 29 0.517241 29 0.517241 506927 524271 383222
r-444 41 0.504878 41 0.504878 -1 -1 -1
r-132 29 0.512315 29 0.512315 2507862 2903581 2050125
r-929 36 0.322222 36 0.322222 2287 2441 2289
r-709 36 0.203175 36 0.203175 101458032 119590902 66370949
r-161 32 0.443548 32 0.443548 43483932 43290201 35286116
r-416 26 0.323077 26 0.323077 575 593 543
r-925 36 0.246032 36 0.246032 -1 144987024 83672252
r-34 28 0.198413 28 0.198413 342 342 342
r-513 24 0.463768 24 0.463768 843610 779381 661270
r-724 26 0.470769 26 0.470769 1451262 1342631 1141217
r-341 33 0.511364 33 0.511364 9433403 10823832 8759284
r-512 25 0.513333 25 0.513333 108993 111751 85101
r-266 33 0.170455 33 0.170455 6018190 9509866 6878617
r-149 33 0.378788 33 0.378788 34105217 35538376 26447135
r-712 22 0.519481 22 0.519481 79456 76840 65609
r-405 42 0.455285 42 0.455285 -1 -1 -1
r-638 44 0.473573 44 0.473573 23382256 19938485 17416924
r-3 40 0.184615 40 0.184615 -1 -1 -1
r-353 22 0.415584 22 0.415584 482667 478514 378354
r-736 45 0.454545 45 0.454545 -1 -1 -1
r-731 42 0.511034 42 0.511034 31396764 45905681 30163082
r-623 39 0.145749 39 0.145749 50425307 67517992 39333902
r-839 27 0.518519 27 0.518519 874413 936496 722039
r-906 30 0.370115 30 0.370115 15200411 16204373 12182407
r-975 39 0.45614 39 0.45614 -1 -1 -1
r-71 38 0.512091 38 0.512091 30115460 41525165 22177877
r-630 27 0.31339 27 0.31339 823 870 816
r-501 44 0.502114 44 0.502114 66683182 83130394 45916152
r-435 40 0.05 40 0.05 861 861 861
r-475 42 0.250871 42 0.250871 2555 2555 1902
r-380 34 0.427807 34 0.427807 24170 21217 20022
r-516 21 0.495238 21 0.495238 81534 73061 56158
r-933 27 0.262108 27 0.262108 523443 607820 527087
r-345 25 0.08 25 0.08 351 351 351
r-971 38 0.443812 38 0.443812 -1 -1 -1
r-12 42 0.315912 42 0.315912 -1 -1 -1
r-370 21 0.466667 21 0.466667 189857 182650 165708
r-73 23 0.166008 23 0.166008 122881 132351 109455
r-739 33 0.306818 33 0.306818 753 784 702
r-837 21 0.52381 21 0.52381 80900 82258 44803
r-37 34 0.40107 34 0.40107 66708917 77604990 57951278
r-218 24 0.507246 24 0.507246 23212 21121 19043
r-818 40 0.430769 40 0.430769 -1 -1 -1
r-255 39 0.437247 39 0.437247 712208 512395 433901
r-675 21 0.52381 21 0.52381 43388 44827 35219
r-100 21 0.428571 21 0.428571 1255 1289 1217
r-232 36 0.5 36 0.5 1717956 1786692 1500054
r-420 27 0.48433 27 0.48433 4484287 3894255 2934440
r-337 33 0.306818 33 0.306818 44451638 50482312 38107778
r-861 29 0.517241 29 0.517241 3040732 3667548 2476111
r-550 32 0.352823 32 0.352823 26413285 25236522 16987779
r-886 31 0.395699 31 0.395699 2661 2475 2028
r-1 28 0.494709 28 0.494709 2597930 2417188 1925526
r-867 36 0.385714 36 0.385714 -1 -1 95401075
r-815 23 0.403162 23 0.403162 1396 1455 1131
r-859 28 0.42328 28 0.42328 3675932 3338670 2844306
r-186 29 0.487685 29 0.487685 66839 66353 58217
r-35 23 0.166008 23 0.166008 280 280 280
r-541 21 0.0952381 21 0.0952381 253 253 253
r-755 20 0.478947 20 0.478947 76920 66102 60286
r-278 31 0.180645 31 0.180645 423 423 423
r-504 33 0.378788 33 0.378788 47852806 49432205 36262808
r-576 20 0.1 20 0.1 231 231 231
r-831 28 0.388889 28 0.388889 3640 3544 4136
r-105 37 0.315315 37 0.315315 2288 2320 2151
r-425 20 0.1 20 0.1 231 231 231
r-700 31 0.322581 31 0.322581 932 942 867
r-484 36 0.0555556 36 0.0555556 703 703 703
r-601 30 0.48046 30 0.48046 90668 73949 59540
r-583 41 0.290244 41 0.290244 2578 2742 2732
r-313 22 0.519481 22 0.519481 137598 160348 107382
r-473 33 0.117424 33 0.117424 7949863 10108488 8241039
r-855 29 0.413793 29 0.413793 10791519 11535901 10247652
r-955 22 0.519481 22 0.519481 101480 96764 83840
r-373 44 0.169133 44 0.169133 -1 -1 -1
r-852 23 0.300395 23 0.300395 335 321 338
r-193 22 0.484848 22 0.484848 170697 141530 129476
r-737 20 0.505263 20 0.505263 85112 79446 75509
r-363 28 0.507937 28 0.507937 369173 436421 330358
r-627 30 0.23908 30 0.23908 15601474 19628335 13011862
r-274 28 0.452381 28 0.452381 7929211 7561238 5591598
r-505 24 0.48913 24 0.48913 14885 15410 18647
r-316 26 0.443077 26 0.443077 7243 7062 5240
r-481 28 0.507937 28 0.507937 334325 394061 351890
r-934 45 0.490909 45 0.490909 70216360 58219337 45877026
r-234 42 0.176539 42 0.176539 -1 -1 -1
r-487 31 0.511828 31 0.511828 3273367 3198444 2275337
r-978 33 0.344697 33 0.344697 17816943 19412474 15225264
r-622 28 0.518519 28 0.518519 1048001 1087653 857416
r-692 34 0.515152 34 0.515152 3231652 3976028 2870767
r-885 28 0.47619 28 0.47619 65028 57613 55688
r-875 43 0.172757 43 0.172757 -1 -1 -1
r-92 32 0.120968 32 0.120968 532 532 532
r-963 35 0.363025 35 0.363025 2395 2530 2052
r-625 21 0.514286 21 0.514286 107222 93908 85501
r-125 45 0.127273 45 0.127273 920 920 920
r-206 32 0.225806 32 0.225806 760 737 759
r-805 39 0.472335 39 0.472335 2585136 2237826 1756884
r-184 45 0.165657 45 0.165657 1594 1595 1630
r-5 37 0.468468 37 0.468468 568172 515397 455001
r-443 33 0.515152 33 0.515152 7016418 7165477 3712977
r-590 22 0.506494 22 0.506494 78567 78668 43835
r-897 24 0.48913 24 0.48913 16124 13840 10871
r-45 22 0.246753 22 0.246753 207 207 207
r-336 25 0.513333 25 0.513333 72022 75105 54038
r-533 37 0.405405 37 0.405405 -1 -1 -1
r-556 41 0.42439 41 0.42439 -1 -1 -1
r-66 27 0.0740741 27 0.0740741 406 406 406
r-472 32 0.387097 32 0.387097 1933 1891 1327
r-913 38 0.273115 38 0.273115 2007 2115 2056
r-20 36 0.285714 36 0.285714 -1 -1 97301325
r-424 42 0.501742 42 0.501742 40735868 49496159 30171275
r-318 36 0.107937 36 0.107937 38668610 44589853 25779421
r-613 38 0.371266 38 0.371266 26290 24427 24059
r-763 23 0.498024 23 0.498024 13449 13532 10770
r-381 33 0.477273 33 0.477273 28592172 25336728 19237577
r-663 23 0.166008 23 0.166008 60020 56240 27762
r-276 21 0.428571 21 0.428571 766 810 728
r-59 40 0.224359 40 0.224359 512 512 514
r-499 23 0.513834 23 0.513834 268269 262371 239185
r-909 22 0.454545 22 0.454545 212113 193564 129859
r-823 27 0.433048 27 0.433048 3427604 3336723 2686750
r-348 42 0.315912 42 0.315912 8411 8073 7206
r-371 35 0.0571429 35 0.0571429 666 666 666
r-834 38 0.371266 38 0.371266 12227 10190 6057
r-116 41 0.290244 41 0.290244 8158 7375 7298
r-751 34 0.258467 34 0.258467 1070 1067 1109
r-93 30 0.23908 30 0.23908 5550197 5271980 2646783
r-691 22 0.506494 22 0.506494 96018 94582 84496
r-778 20 0.505263 20 0.505263 6250 7153 5175
r-263 30 0.186207 30 0.186207 395 395 395
r-868 30 0.331034 30 0.331034 938 953 940
r-865 33 0.170455 33 0.170455 10794942 18532669 10467609
r-603 33 0.515152 33 0.515152 5500556 6195386 4184066
r-314 29 0.37931 29 0.37931 6114298 5058058 3557650
r-31 20 0.336842 20 0.336842 350 404 339
r-804 22 0.17316 22 0.17316 257 257 257
r-563 31 0.473118 31 0.473118 214836 191761 154014
r-825 44 0.459831 44 0.459831 10088814 11701072 11218097
r-79 40 0.511538 40 0.511538 92885917 -1 73649645
r-102 25 0.153333 25 0.153333 58659 97765 21350
r-911 44 0.359408 44 0.359408 -1 -1 -1
r-517 28 0.42328 28 0.42328 6712369 6584247 5553009
r-97 29 0.339901 29 0.339901 625 667 529
r-30 36 0.246032 36 0.246032 -1 -1 121401028
r-175 39 0.496626 39 0.496626 10340333 7906106 5853112
r-372 20 0.336842 20 0.336842 143265 133879 88426
r-991 20 0.394737 20 0.394737 1275 1375 1239
r-641 40 0.296154 40 0.296154 1959 2023 1849
r-717 42 0.455285 42 0.455285 -1 -1 -1
r-135 31 0.451613 31 0.451613 100033 94412 66332
r-967 39 0.334683 39 0.334683 -1 -1 -1
r-676 20 0.268421 20 0.268421 69255 74340 53463
r-872 27 0.518519 27 0.518519 671875 694514 387144
r-317 33 0.511364 33 0.511364 4718208 4724122 3588085
r-261 34 0.427807 34 0.427807 113088 83255 60690
r-769 31 0.322581 31 0.322581 2072 2186 1542
r-330 45 0.165657 45 0.165657 810 810 810
r-369 23 0.521739 23 0.521739 231191 211796 114330
r-710 40 0.328205 40 0.328205 -1 -1 -1
r-791 40 0.480769 40 0.480769 -1 -1 -1
r-756 21 0.514286 21 0.514286 121107 117004 101730
r-997 41 0.460976 41 0.460976 2952334 2787547 2243834
r-863 34 0.213904 34 0.213904 13033129 17293896 16914867
r-89 20 0.442105 20 0.442105 60615 50782 51630
r-916 29 0.0689655 29 0.0689655 465 465 465
r-941 25 0.28 25 0.28 1007511 1058205 623114
r-814 34 0.427807 34 0.427807 69728 62601 48686
r-801 31 0.451613 31 0.451613 111666 86005 70061
r-386 39 0.099865 39 0.099865 191758330 -1 -1
r-668 36 0.474603 36 0.474603 57688670 55583279 45518548
r-23 32 0.443548 32 0.443548 20196937 20104678 15823458
r-535 32 0.120968 32 0.120968 8852844 13793437 6367938
r-798 20 0.505263 20 0.505263 106901 112493 89684
r-483 28 0.494709 28 0.494709 3171532 2940105 1542874
r-851 31 0.503226 31 0.503226 193265 204838 181234
r-252 35 0.463866 35 0.463866 62911609 57339670 47980071
r-360 31 0.322581 31 0.322581 913 931 905
r-766 30 0.434483 30 0.434483 18947 19668 21197
r-587 37 0.378378 37 0.378378 -1 -1 -1
r-286 41 0.512195 41 0.512195 58651579 67687730 48229907
r-689 42 0.437863 42 0.437863 -1 -1 -1
r-403 23 0.474308 23 0.474308 1020146 947036 905759
r-251 37 0.105105 37 0.105105 707 707 707
r-24 42 0.214866 42 0.214866 -1 -1 -1
r-333 23 0.403162 23 0.403162 1130 1164 962
r-506 28 0.349206 28 0.349206 3678571 3850531 2977317
r-210 43 0.509413 43 0.509413 52052010 82132754 43114322
r-143 37 0.510511 37 0.510511 37733316 44116550 30593515
r-152 23 0.403162 23 0.403162 1663 1695 1133
r-287 42 0.511034 42 0.511034 61448567 86322941 55622882
r-698 45 0.327273 45 0.327273 -1 -1 -1
r-11 34 0.499109 34 0.499109 5755119 5548016 4100210
r-393 36 0.5 36 0.5 7911855 7133952 4644936
r-144 37 0.405405 37 0.405405 -1 -1 -1
r-979 21 0.52381 21 0.52381 16798 15834 13492
r-522 24 0.228261 24 0.228261 144499 182494 118230
r-635 42 0.501742 42 0.501742 65374321 70042716 31437196
r-482 34 0.499109 34 0.499109 15657997 13637908 11334225
r-589 27 0.31339 27 0.31339 2752496 2596353 1830811
r-112 28 0.0714286 28 0.0714286 435 435 435
r-96 33 0.458333 33 0.458333 33321331 33180783 21872661
r-524 37 0.483483 37 0.483483 1754388 1491953 1114073
r-271 20 0.505263 20 0.505263 2999 2909 3362
r-849 22 0.454545 22 0.454545 807 780 767
r-684 43 0.431894 43 0.431894 1390944 1070405 890893
r-918 26 0.516923 26 0.516923 523196 553657 450844
r-94 35 0.208403 35 0.208403 878 875 903
r-50 44 0.359408 44 0.359408 -1 -1 -1
r-994 27 0.48433 27 0.48433 48687 47225 40931
r-201 42 0.501742 42 0.501742 12672483 14827258 11820113
r-291 44 0.510571 44 0.510571 97273565 -1 68969982
r-965 40 0.501282 40 0.501282 -1 -1 -1
r-480 36 0.0555556 36 0.0555556 703 703 703
r-572 23 0.442688 23 0.442688 349322 319174 250910
r-476 41 0.47561 41 0.47561 -1 -1 -1
r-264 24 0.463768 24 0.463768 399464 353533 312778
r-614 23 0.237154 23 0.237154 537983 579629 428491
r-288 24 0.228261 24 0.228261 248 248 248
r-78 22 0.367965 22 0.367965 439 461 423
r-585 21 0.257143 21 0.257143 89695 113917 71691
r-981 44 0.169133 44 0.169133 1512 1478 1515
r-523 32 0.175403 32 0.175403 6500711 8770868 6833991
r-493 29 0.487685 29 0.487685 3554122 3229517 2453623
r-284 35 0.443697 35 0.443697 152113 152540 149347
r-111 44 0.494715 44 0.494715 35742669 33011165 21506583
r-423 43 0.389812 43 0.389812 339541 281884 287440
r-404 28 0.137566 28 0.137566 2332875 2970075 1217235
r-146 44 0.130021 44 0.130021 -1 -1 -1
r-327 44 0.5074 44 0.5074 -1 -1 -1
r-993 36 0.488889 36 0.488889 2561558 2565294 2170233
r-331 41 0.139024 41 0.139024 -1 -1 -1
r-687 28 0.137566 28 0.137566 410 410 410
r-835 35 0.514286 35 0.514286 8866339 9072274 6638977
r-181 31 0.124731 31 0.124731 500 500 500
r-738 24 0.15942 24 0.15942 167428 484743 165243
r-244 21 0.380952 21 0.380952 56383 49105 41382
r-946 36 0.457143 36 0.457143 -1 -1 102898333
r-848 31 0.516129 31 0.516129 3622458 4080342 1967926
r-652 38 0.371266 38 0.371266 8563 8644 7037
r-366 32 0.225806 32 0.225806 12639656 15462281 12211676
r-428 35 0.329412 35 0.329412 1714 1923 1514
r-542 33 0.344697 33 0.344697 1865 1956 1623
r-720 24 0.228261 24 0.228261 137733 156613 172062
r-298 23 0.474308 23 0.474308 5251 5384 4204
r-391 26 0.323077 26 0.323077 620 637 586
r-216 36 0.355556 36 0.355556 -1 -1 -1
r-90 30 0.496552 30 0.496552 408694 379361 184533
r-377 37 0.348348 37 0.348348 9608 9228 7329
r-521 42 0.437863 42 0.437863 -1 -1 -1
r-797 28 0.198413 28 0.198413 493969 611683 560029
r-912 43 0.509413 43 0.509413 89581390 94910381 52884830
r-42 25 0.22 25 0.22 349 330 328
r-884 42 0.455285 42 0.455285 -1 -1 -1
r-379 29 0.46798 29 0.46798 4912279 4975952 4010942
r-49 28 0.0714286 28 0.0714286 435 435 435
r-220 31 0.36129 31 0.36129 8273 6738 5277
r-190 45 0.377778 45 0.377778 649699 533619 558110
r-891 35 0.329412 35 0.329412 2925 3137 2742
r-81 23 0.355731 23 0.355731 385678 401130 348433
r-943 42 0.493612 42 0.493612 21044017 22657655 18113415
r-440 37 0.105105 37 0.105105 21783688 25354127 3961800
r-459 27 0.31339 27 0.31339 1690175 1849960 1449951
r-794 31 0.503226 31 0.503226 1361248 1601196 1267220
r-956 26 0.212308 26 0.212308 696495 755697 276714
r-340 20 0.189474 20 0.189474 4238 3647 1928
r-323 24 0.15942 24 0.15942 304 304 304
r-486 35 0.208403 35 0.208403 44475658 52388275 24872332
r-409 40 0.357692 40 0.357692 31652 32718 29958
r-245 30 0.45977 30 0.45977 20638 19704 16441
r-495 40 0.142308 40 0.142308 -1 -1 -1
r-322 33 0.515152 33 0.515152 1705021 2115410 1814022
r-819 33 0.170455 33 0.170455 593 566 564
r-319 42 0.501742 42 0.501742 -1 -1 -1
r-643 32 0.175403 32 0.175403 4644270 2947869 3257419
r-526 40 0.507692 40 0.507692 -1 -1 91331813
r-931 21 0.428571 21 0.428571 189081 168455 123828
r-605 35 0.514286 35 0.514286 4812176 6157884 3057966
r-569 22 0.367965 22 0.367965 451 461 423
r-16 33 0.435606 33 0.435606 75958310 71826075 56321290
r-599 36 0.412698 36 0.412698 31964 23933 29588
r-889 44 0.511628 44 0.511628 -1 -1 81611295
r-53 35 0.292437 35 0.292437 1208 1166 1144
r-321 33 0.219697 33 0.219697 25897871 29796148 23716360
r-957 26 0.443077 26 0.443077 6801 5582 4508
r-237 45 0.505051 45 0.505051 -1 -1 -1
r-660 20 0.1 20 0.1 231 231 231
r-219 30 0.434483 30 0.434483 28776 21855 14160
r-672 34 0.165775 34 0.165775 513 513 513
r-503 32 0.352823 32 0.352823 36109114 41551178 46660994
r-664 29 0.512315 29 0.512315 2435087 2298995 1744441
r-688 35 0.363025 35 0.363025 70613211 80186559 61675030
r-892 28 0.42328 28 0.42328 5423327 4470825 3173472
r-304 29 0.295567 29 0.295567 4388867 4881214 3171151
r-900 36 0.5 36 0.5 44647394 39208872 29411880
r-70 44 0.30444 44 0.30444 -1 -1 -1
r-570 34 0.0588235 34 0.0588235 630 630 630
r-139 40 0.45 40 0.45 997328 882342 717472
r-850 36 0.157143 36 0.157143 27893224 35869458 5243963
r-382 36 0.5 36 0.5 5461339 5460584 4495603
r-339 30 0.434483 30 0.434483 10868342 11045825 8759716
r-166 45 0.511111 45 0.511111 -1 -1 -1
r-197 31 0.511828 31 0.511828 2424989 2884103 2498924
r-437 21 0.466667 21 0.466667 79237 81186 60291
r-544 32 0.225806 32 0.225806 3055957 3316795 2094532
r-759 43 0.245847 43 0.245847 -1 -1 -1
r-458 45 0.165657 45 0.165657 -1 -1 -1
r-176 30 0.186207 30 0.186207 395 395 395
r-58 42 0.512195 42 0.512195 -1 -1 -1
r-968 23 0.513834 23 0.513834 17305 16437 16768
r-610 37 0.198198 37 0.198198 62166553 97120961 80336645
r-846 21 0.257143 21 0.257143 56300 56192 29914
r-581 39 0.188934 39 0.188934 -1 -1 -1
r-110 31 0.425806 31 0.425806 84911 80308 24145
r-421 35 0.504202 35 0.504202 1845813 2244817 1827649
r-939 35 0.329412 35 0.329412 2143 2150 1835
r-656 34 0.258467 34 0.258467 646 699 617
r-734 31 0.232258 31 0.232258 3243842 4269225 3486596
r-167 40 0.357692 40 0.357692 36563 28392 38397
r-765 30 0.287356 30 0.287356 9210645 12296790 10176600
r-259 28 0.388889 28 0.388889 445 463 374
r-384 45 0.127273 45 0.127273 -1 -1 -1
r-747 22 0.367965 22 0.367965 226650 253215 204038
r-575 25 0.453333 25 0.453333 7417 7032 5632
r-917 26 0.147692 26 0.147692 55277 117949 83580
r-258 36 0.488889 36 0.488889 38559722 35405764 24901768
r-272 32 0.272177 32 0.272177 563 547 560
r-555 43 0.48948 43 0.48948 -1 -1 -1
r-986 28 0.0714286 28 0.0714286 435 435 435
r-836 45 0.490909 45 0.490909 -1 -1 -1
r-430 22 0.519481 22 0.519481 102034 87749 68438
r-344 32 0.443548 32 0.443548 65311 45698 53888
r-38 25 0.08 25 0.08 351 351 351
r-984 22 0.367965 22 0.367965 149748 149192 109075
r-383 22 0.484848 22 0.484848 191677 167577 142432
r-43 43 0.431894 43 0.431894 2562747 3512300 2843408
r-148 26 0.492308 26 0.492308 61306 54717 37364
r-785 42 0.493612 42 0.493612 -1 -1 -1
r-969 41 0.219512 41 0.219512 -1 -1 -1
r-41 37 0.510511 37 0.510511 4077091 5381891 4340082
r-228 35 0.480672 35 0.480672 1094078 1066861 1031580
r-397 20 0.526316 20 0.526316 27151 26734 25778
r-13 33 0.117424 33 0.117424 11909707 11303901 2284140
r-279 31 0.124731 31 0.124731 500 500 500
r-873 32 0.387097 32 0.387097 2224 2179 1775
r-127 35 0.292437 35 0.292437 2553 2714 2811
r-930 21 0.52381 21 0.52381 77155 75487 77350
r-706 35 0.252101 35 0.252101 1158 1193 1180
r-195 26 0.470769 26 0.470769 22874 19632 17715
r-65 37 0.198198 37 0.198198 1026 1027 1054
r-109 33 0.435606 33 0.435606 121284 106320 102100
r-787 25 0.08 25 0.08 351 351 351
r-770 23 0.442688 23 0.442688 343704 303875 249078
r-669 41 0.512195 41 0.512195 40344025 45126985 28662418
r-901 36 0.107937 36 0.107937 670 670 670
r-961 20 0.394737 20 0.394737 180 177 188
r-417 20 0.478947 20 0.478947 6183 5054 3304
r-56 32 0.465726 32 0.465726 23939054 22047658 17662657
r-354 40 0.512821 40 0.512821 84229093 100309949 43075155
r-233 41 0.180488 41 0.180488 -1 -1 -1
r-497 36 0.474603 36 0.474603 -1 108293469 74674678
r-592 33 0.409091 33 0.409091 79288120 88849180 74556076
r-162 28 0.518519 28 0.518519 749036 719485 586998
r-650 34 0.40107 34 0.40107 -1 -1 -1
r-310 31 0.180645 31 0.180645 474 501 499
r-896 28 0.507937 28 0.507937 399763 450103 350833
r-604 39 0.0512821 39 0.0512821 820 820 820
r-55 39 0.45614 39 0.45614 -1 -1 -1
r-426 39 0.496626 39 0.496626 -1 100651070 72876568
r-741 43 0.0908084 43 0.0908084 950 950 950
r-976 44 0.443975 44 0.443975 -1 -1 -1
r-843 37 0.510511 37 0.510511 31335043 32443557 22142571
r-776 30 0.45977 30 0.45977 91033 66068 73454
r-82 44 0.40592 44 0.40592 -1 -1 -1
r-655 27 0.48433 27 0.48433 2125161 2227294 1429062
r-299 29 0.246305 29 0.246305 306 306 306
r-326 32 0.417339 32 0.417339 49122892 48868333 38783481
r-783 44 0.485201 44 0.485201 -1 -1 -1
r-568 32 0.508065 32 0.508065 1058038 1215388 1023030
r-222 42 0.371661 42 0.371661 29168 27556 24876
r-101 35 0.0571429 35 0.0571429 666 666 666
r-757 29 0.44335 29 0.44335 7430948 6645526 5026228
r-761 30 0.45977 30 0.45977 71658 61969 55923
r-904 40 0.466667 40 0.466667 -1 -1 -1
r-745 21 0.495238 21 0.495238 167322 137754 132060
r-651 25 0.22 25 0.22 270 270 270
r-682 37 0.0540541 37 0.0540541 741 741 741
r-822 36 0.246032 36 0.246032 965 998 932
r-628 32 0.0625 32 0.0625 561 561 561
r-624 41 0.47561 41 0.47561 3300191 2632646 2108695
r-937 38 0.443812 38 0.443812 1366999 1007520 786347
r-243 28 0.507937 28 0.507937 389328 400079 245112
r-750 34 0.40107 34 0.40107 22404 22138 19076
r-62 20 0.521053 20 0.521053 49211 41412 17117
r-777 28 0.304233 28 0.304233 493 537 458
r-188 22 0.519481 22 0.519481 57545 59314 49464
r-932 33 0.0606061 33 0.0606061 595 595 595
r-772 35 0.161345 35 0.161345 3267145 16669240 11549600
r-227 21 0.466667 21 0.466667 1200 1055 1093
r-561 41 0.378049 41 0.378049 60316 72581 72971
r-617 25 0.52 25 0.52 201636 215516 183243
r-2 41 0.487805 41 0.487805 -1 -1 -1
r-231 33 0.170455 33 0.170455 593 566 564
r-328 27 0.205128 27 0.205128 317 317 317
r-247 37 0.468468 37 0.468468 2467128 2276995 1683907
r-128 23 0.442688 23 0.442688 310139 270054 255680
r-922 43 0.511628 43 0.511628 -1 -1 75249287
r-726 43 0.431894 43 0.431894 -1 -1 -1
r-8 35 0.363025 35 0.363025 5601 5998 6636
r-68 22 0.246753 22 0.246753 207 207 207
r-72 29 0.487685 29 0.487685 77976 66574 43515
r-645 45 0.377778 45 0.377778 610913 488058 493343
r-212 37 0.279279 37 0.279279 -1 -1 -1
r-406 36 0.514286 36 0.514286 8809316 9514861 6547134
r-48 22 0.519481 22 0.519481 137790 131742 103770
r-847 22 0.519481 22 0.519481 51811 56713 38264
r-697 36 0.385714 36 0.385714 19035 20871 22976
