instance mcsplit-si-ll mcsplit-si-dom mcsplit-si-dom-D1 mcsplit-si-dom-D2 mcsplit-si-static mcsplit-si-adjmat-dom glasgow glasgow-nosupp ri ri-ds vf3 static-then-dom dom-then-static family vbos vbmcsplit
g45-g96 0 0 0 0 0 25 3 1 0 0 0 0 0 11 0 0
g45-g97 0 0 0 0 0 26 5 1 0 0 0 0 0 11 0 0
g45-g98 0 0 0 0 0 33 3 1 0 0 0 0 0 11 0 0
g45-g99 0 0 0 0 0 26 5 1 0 0 0 0 0 11 0 0
g46-g100 0 0 0 0 0 24 3 1 0 0 1 0 0 11 0 0
g46-g101 0 0 0 0 0 38 6 2 0 0 0 0 0 11 0 0
g46-g102 0 0 0 0 0 28 4 2 0 0 0 0 0 11 0 0
g46-g103 0 0 0 0 0 40 5 2 0 0 0 0 0 11 0 0
g46-g104 0 0 0 0 0 72 8 2 0 0 2 0 0 11 0 0
g46-g105 0 0 0 0 0 74 12 2 0 0 2 0 0 11 0 0
g46-g106 1 0 0 0 1 195 14 5 0 1 1 1 0 11 0 0
g46-g107 0 0 0 0 0 130 14 3 0 0 3 0 0 11 0 0
g46-g108 0 0 0 0 0 160 15 4 0 0 3 0 0 11 0 0
g46-g109 0 0 0 0 0 157 17 4 0 0 0 0 0 11 0 0
g46-g110 4 2 1 2 1 237 712 81 7 160 1 1 2 11 1 1
g46-g111 1 0 0 0 0 216 20 5 0 0 4 0 0 11 0 0
g46-g112 1 1 1 1 1 337 532 7 0 23 1 1 1 11 0 1
g46-g51 0 0 0 0 0 0 0 0 2 3 0 0 0 11 0 0
g46-g52 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g46-g53 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g46-g54 0 0 0 0 0 0 1 0 0 0 0 0 0 11 0 0
g46-g55 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g46-g56 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g46-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g46-g61 0 0 0 0 0 0 1 0 0 0 0 0 0 11 0 0
g46-g62 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g46-g63 0 0 0 0 0 1 9 5 1 40 0 0 0 11 0 0
g46-g64 1121 1025 4383 953 3382 810 14379 11910 1000000 1000000 932914 1125 3482 11 11910 810
g46-g65 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g46-g67 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g46-g68 3 5 3 3 172 6 1487 2951 3049 2319 6034 105 5 11 1487 5
g46-g69 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g46-g70 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g46-g71 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g46-g72 0 0 0 0 0 2 1 0 0 0 0 0 0 11 0 0
g46-g74 0 0 0 0 0 3 1 0 0 0 0 0 0 11 0 0
g46-g75 4 4 6 4 6 8 87 71 96 128 207 6 4 11 71 4
g46-g76 48 47 6552 80 77 32 237 279 2696 2273 2443 77 47 11 237 32
g46-g77 226 238 2397 219 194 97 436 922 17586 14754 358 338 294 11 358 97
g46-g78 0 0 0 0 0 2 1 1 0 0 0 0 0 11 0 0
g46-g79 0 0 0 0 0 5 0 0 0 0 0 0 0 11 0 0
g46-g80 0 0 0 0 0 7 1 0 0 0 0 0 0 11 0 0
g46-g81 0 0 0 0 0 8 1 1 0 0 0 0 0 11 0 0
g46-g83 0 0 0 0 0 9 1 0 0 0 0 0 0 11 0 0
g46-g84 76 108 7623 90 64 97 410 502 2906 2444 133 64 164 11 133 64
g46-g85 0 0 0 0 0 9 1 0 0 0 0 0 0 11 0 0
g46-g87 0 0 0 0 0 9 2 0 0 0 1 0 0 11 0 0
g46-g88 0 0 0 0 0 9 2 1 0 0 1 0 0 11 0 0
g46-g89 0 0 0 0 0 6 2 1 0 0 0 0 0 11 0 0
g46-g90 0 0 0 0 0 11 3 1 0 0 0 0 0 11 0 0
g46-g91 0 0 0 0 0 13 3 1 0 6 0 0 0 11 0 0
g46-g92 0 0 0 0 0 18 2 1 0 7 0 0 0 11 0 0
g46-g94 0 0 0 0 0 21 3 1 0 0 0 0 0 11 0 0
g46-g95 0 0 0 0 0 26 3 1 0 0 1 0 0 11 0 0
g46-g96 0 0 0 0 0 25 4 1 0 0 1 0 0 11 0 0
g46-g97 0 0 0 0 0 36 4 1 0 0 1 0 0 11 0 0
g46-g98 0 0 0 0 0 36 4 1 0 0 1 0 0 11 0 0
g46-g99 0 0 0 0 0 26 5 1 0 0 1 0 0 11 0 0
g47-g100 0 0 0 0 0 33 3 1 0 0 0 0 0 11 0 0
g47-g101 0 0 0 0 0 28 6 1 0 0 0 0 0 11 0 0
g47-g102 0 0 0 0 0 27 4 1 0 0 0 0 0 11 0 0
g47-g103 0 0 0 0 0 40 4 1 0 0 0 0 0 11 0 0
g47-g104 0 0 0 0 0 84 7 2 0 0 0 0 0 11 0 0
g47-g105 0 0 0 0 0 74 7 2 0 0 0 0 0 11 0 0
g47-g106 0 0 0 0 0 134 13 4 0 0 0 0 0 11 0 0
g47-g107 1 0 0 0 0 147 18 3 0 0 0 0 0 11 0 0
g47-g108 0 0 0 0 0 158 14 5 0 0 1 0 0 11 0 0
g47-g109 0 0 0 0 0 152 15 3 0 0 0 0 0 11 0 0
g47-g110 1 0 0 0 0 222 566 27 4 3 1 0 0 11 1 0
g47-g111 1 0 0 0 0 217 20 6 0 1 1 0 0 11 0 0
g47-g112 1 0 0 0 0 320 512 6 0 0 0 0 0 11 0 0
g47-g51 0 0 0 0 0 0 0 0 2 0 0 0 0 11 0 0
g47-g52 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g47-g53 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g47-g54 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g47-g55 0 0 0 0 0 0 1 0 0 0 0 0 0 11 0 0
g47-g56 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g47-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g47-g61 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g47-g62 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g47-g63 0 0 0 0 0 1 9 3 0 0 0 0 0 11 0 0
g47-g64 0 0 0 0 0 814 105 7 1000000 0 0 0 0 11 0 0
g47-g65 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g47-g67 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g47-g68 0 0 0 0 0 33 59 8 2995 0 0 0 0 11 0 0
g47-g69 0 0 0 0 0 2 1 0 0 0 0 0 0 11 0 0
g47-g70 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g47-g71 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g47-g72 0 0 0 0 0 2 1 0 0 0 0 0 0 11 0 0
g47-g74 0 0 0 0 0 3 1 0 0 0 0 0 0 11 0 0
g47-g75 0 0 0 0 0 8 81 4 94 0 0 0 0 11 0 0
g47-g76 1 0 0 0 0 48 151 15 2612 2 1 0 0 11 1 0
g47-g77 4 0 0 0 0 125 347 13 17428 2 3 0 0 11 2 0
g47-g78 0 0 0 0 0 3 1 0 0 0 0 0 0 11 0 0
g47-g79 0 0 0 0 0 4 1 0 0 0 0 0 0 11 0 0
g47-g80 0 0 0 0 0 6 1 0 0 0 0 0 0 11 0 0
g47-g81 0 0 0 0 0 8 1 0 0 0 0 0 0 11 0 0
g47-g83 0 0 0 0 0 8 1 0 0 0 0 0 0 11 0 0
g47-g84 1 0 0 0 0 65 259 20 3001 2 2 0 0 11 2 0
g47-g85 0 0 0 0 0 6 1 0 0 0 0 0 0 11 0 0
g47-g87 0 0 0 0 0 9 1 1 0 0 0 0 0 11 0 0
g47-g88 0 0 0 0 0 6 2 1 0 0 0 0 0 11 0 0
g47-g89 0 0 0 0 0 10 2 1 0 0 0 0 0 11 0 0
g47-g90 0 0 0 0 0 12 3 1 0 0 0 0 0 11 0 0
g47-g91 0 0 0 0 0 14 3 1 0 0 0 0 0 11 0 0
g47-g92 0 0 0 0 0 17 4 1 0 0 0 0 0 11 0 0
g47-g94 0 0 0 0 0 21 3 1 0 0 0 0 0 11 0 0
g47-g95 0 0 0 0 0 25 4 1 0 0 0 0 0 11 0 0
g47-g96 0 0 0 0 0 34 4 1 0 0 0 0 0 11 0 0
g47-g97 0 0 0 0 0 25 3 1 0 0 0 0 0 11 0 0
g47-g98 0 0 0 0 0 36 3 1 0 0 0 0 0 11 0 0
g47-g99 0 0 0 0 0 25 5 1 0 0 0 0 0 11 0 0
g48-g100 0 0 0 0 0 23 5 1 0 0 1 0 0 11 0 0
g48-g101 0 0 0 0 0 28 5 1 0 0 0 0 0 11 0 0
g48-g102 0 0 0 0 0 28 4 1 0 0 0 0 0 11 0 0
g48-g103 0 0 0 0 0 28 4 2 0 0 0 0 0 11 0 0
g48-g104 0 0 0 0 0 104 7 2 0 0 2 0 0 11 0 0
g48-g105 0 0 0 0 0 100 10 2 0 0 2 0 0 11 0 0
g48-g106 1 0 0 0 0 135 18 3 0 0 0 0 0 11 0 0
g48-g107 0 0 0 0 0 133 12 4 0 0 3 0 0 11 0 0
g48-g108 0 0 0 0 0 156 14 5 0 0 3 0 0 11 0 0
g48-g109 0 0 0 0 0 152 15 3 0 0 0 0 0 11 0 0
g48-g110 3 1 1 1 1 219 644 74 2 200 2 1 1 11 2 1
g48-g111 1 0 1 1 1 217 19 6 0 1 4 1 0 11 0 0
g48-g112 1 1 0 1 1 323 525 6 0 33 1 1 1 11 0 1
g48-g51 0 0 0 0 0 0 0 0 19 17 0 0 0 11 0 0
g48-g52 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g48-g53 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g48-g54 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g48-g55 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g48-g56 0 0 0 0 0 0 1 0 0 0 0 0 0 11 0 0
g48-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g48-g61 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g48-g62 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g48-g63 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g48-g64 1358 929 3824 930 1446 901 13671 11326 1000000 1000000 264992 1029 1546 11 11326 901
g48-g65 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g48-g67 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g48-g68 6 5 3 3 116 6 1556 2985 1606 1365 17073 105 5 11 1365 5
g48-g69 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g48-g70 0 0 0 0 0 2 1 0 0 0 0 0 0 11 0 0
g48-g71 0 0 0 0 0 2 1 0 0 0 0 0 0 11 0 0
g48-g72 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g48-g74 0 0 0 0 0 2 1 0 0 0 0 0 0 11 0 0
g48-g75 4 3 6 3 6 8 92 40 86 86 183 6 3 11 40 3
g48-g76 78 77 6573 77 47 48 246 225 2626 2223 2283 47 77 11 225 47
g48-g77 284 262 2407 279 214 130 451 988 17660 14646 359 362 314 11 359 130
g48-g78 0 0 0 0 0 3 1 0 0 0 0 0 0 11 0 0
g48-g79 0 0 0 0 0 4 1 0 0 0 0 0 0 11 0 0
g48-g80 0 0 0 0 0 6 1 0 0 0 0 0 0 11 0 0
g48-g81 0 0 0 0 0 6 1 0 0 0 0 0 0 11 0 0
g48-g83 0 0 0 0 0 6 1 1 0 0 0 0 0 11 0 0
g48-g84 71 90 104 66 65 82 433 417 2907 2418 135 65 90 11 135 65
g48-g85 0 0 0 0 0 9 2 1 0 0 0 0 0 11 0 0
g48-g87 0 0 0 0 0 6 2 0 0 0 0 0 0 11 0 0
g48-g88 0 0 0 0 0 6 1 1 0 0 1 0 0 11 0 0
g48-g89 0 0 0 0 0 9 1 0 0 0 0 0 0 11 0 0
g48-g90 0 0 0 0 0 17 3 1 0 0 0 0 0 11 0 0
g48-g91 0 0 0 0 0 13 2 1 0 6 0 0 0 11 0 0
g48-g92 0 0 0 0 0 25 3 1 0 4 0 0 0 11 0 0
g48-g94 0 0 0 0 0 31 3 1 0 0 0 0 0 11 0 0
g48-g95 0 0 0 0 0 36 3 1 0 0 1 0 0 11 0 0
g48-g96 0 0 0 0 0 26 5 1 0 0 1 0 0 11 0 0
g48-g97 0 0 0 0 0 30 4 1 0 0 1 0 0 11 0 0
g48-g98 0 0 0 0 0 37 3 1 0 0 1 0 0 11 0 0
g48-g99 0 0 0 0 0 29 3 1 0 0 1 0 0 11 0 0
g49-g100 0 0 0 0 0 36 3 1 0 0 1 0 0 11 0 0
g49-g101 0 0 0 0 0 28 5 1 0 0 0 0 0 11 0 0
g49-g102 0 0 0 0 0 28 4 1 0 0 0 0 0 11 0 0
g49-g103 0 0 0 0 0 29 6 2 0 0 0 0 0 11 0 0
g49-g104 0 0 0 0 0 74 10 2 0 1 2 0 0 11 0 0
g49-g105 0 0 0 0 0 75 10 2 0 0 2 0 0 11 0 0
g49-g106 1 0 0 0 1 137 218 4 114 125 0 1 0 11 0 0
g49-g107 1 0 0 0 0 133 16 3 0 9 13 0 0 11 0 0
g49-g108 1 0 0 0 0 159 14 3 0 23 21 0 0 11 0 0
g49-g109 0 0 0 0 0 153 16 3 0 0 0 0 0 11 0 0
g49-g110 7 5 3 3 3 264 584 70 7 206 7 3 5 11 7 3
g49-g111 1 0 1 0 0 226 357 5 117 180 13295 0 0 11 5 0
g49-g112 1 1 1 0 1 321 510 9 0 21 1 1 1 11 0 1
g49-g51 0 0 0 0 0 0 0 0 166 96 0 0 0 11 0 0
g49-g52 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g49-g53 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g49-g54 0 0 0 0 0 0 1 0 0 0 0 0 0 11 0 0
g49-g55 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g49-g56 0 0 0 0 0 0 0 0 0 3 0 0 0 11 0 0
g49-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g49-g61 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g49-g62 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g49-g63 0 0 0 0 0 1 6 4 29 42 0 0 0 11 0 0
g49-g64 1119 928 898 909 786 545 11407 9929 1000000 932838 829904 1028 886 11 9929 545
g49-g65 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g49-g67 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g49-g68 6 5 3 5 3 4 206 135 11446 9216 13 3 5 11 13 3
g49-g69 0 0 0 0 0 2 1 0 0 0 0 0 0 11 0 0
g49-g70 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g49-g71 0 0 0 0 0 2 1 0 0 0 0 0 0 11 0 0
g49-g72 0 0 0 0 0 2 1 0 0 0 0 0 0 11 0 0
g49-g74 0 0 0 0 0 2 1 0 0 3 0 0 0 11 0 0
g49-g75 8 8 4 4 4 8 70 50 63 64 215 4 8 11 50 4
g49-g76 49 47 76 81 48 33 193 239 1911 1582 2293 48 47 11 193 33
g49-g77 836 849 787 878 211 393 417 3067 11693 10003 359 949 311 11 359 211
g49-g78 0 0 0 0 0 3 1 0 0 0 0 0 0 11 0 0
g49-g79 0 0 0 0 0 3 1 0 0 0 0 0 0 11 0 0
g49-g80 0 0 0 0 0 7 1 0 0 0 0 0 0 11 0 0
g49-g81 0 0 0 0 0 9 1 1 0 0 0 0 0 11 0 0
g49-g83 0 0 0 0 0 9 1 1 0 0 0 0 0 11 0 0
g49-g84 68 110 65 65 104 85 342 413 1969 1611 133 210 204 11 133 85
g49-g85 0 0 0 0 0 6 2 1 0 0 0 0 0 11 0 0
g49-g87 0 0 0 0 0 6 2 0 0 0 1 0 0 11 0 0
g49-g88 0 0 0 0 0 9 2 1 0 0 0 0 0 11 0 0
g49-g89 0 0 0 0 0 10 1 1 0 0 0 0 0 11 0 0
g49-g90 0 0 0 0 0 12 3 1 0 0 0 0 0 11 0 0
g49-g91 0 0 0 0 0 14 2 1 0 6 0 0 0 11 0 0
g49-g92 0 0 0 0 0 17 2 1 0 7 0 0 0 11 0 0
g49-g94 0 0 0 0 0 21 3 1 0 0 0 0 0 11 0 0
g49-g95 0 0 0 0 0 25 4 1 0 0 1 0 0 11 0 0
g49-g96 0 0 0 0 0 35 4 1 0 0 1 0 0 11 0 0
g49-g97 0 0 0 0 0 26 4 1 0 0 1 0 0 11 0 0
g49-g98 0 0 0 0 0 25 5 1 0 0 1 0 0 11 0 0
g49-g99 0 0 0 0 0 26 3 1 0 0 1 0 0 11 0 0
g5-g100 0 0 0 0 0 24 3 0 0 0 0 0 0 11 0 0
g5-g101 0 0 0 0 0 42 3 1 0 0 0 0 0 11 0 0
g5-g102 0 0 0 0 0 29 3 1 0 0 0 0 0 11 0 0
g5-g103 4 3 5 3 5 70 48 89 15 21 5 5 3 11 5 3
g5-g104 2 2 2 2 3 81 134 38 33 22 2739 3 2 11 22 2
g5-g105 2 2 2 3 3 82 125 38 24 22 2651 3 2 11 22 2
g5-g106 13 12 8 12 8 166 324 209 115 101 126 8 12 11 101 8
g5-g107 4 4 4 6 6 149 258 116 65 40 6685 6 4 11 40 4
g5-g108 5 7 4 4 4 190 359 110 75 48 8806 4 7 11 48 4
g5-g109 0 0 0 0 0 164 15 3 0 0 0 0 0 11 0 0
g5-g110 18 12 9 15 9 316 554 156 63 55 30 9 12 11 30 9
g5-g111 8 12 8 12 8 253 480 197 87 77 16763 8 12 11 77 8
g5-g112 2 3 2 2 2 360 588 75 17 27 21 2 3 11 17 2
g5-g51 0 0 0 0 0 0 2 0 25 17 2 0 0 11 0 0
g5-g52 0 0 0 0 0 0 1 0 0 0 1 0 0 11 0 0
g5-g53 1 1 1 1 0 1 3 2 12 9 18 0 1 11 2 0
g5-g54 0 0 0 0 0 0 3 1 1 1 17 0 0 11 1 0
g5-g55 0 0 0 0 0 0 3 1 0 0 0 0 0 11 0 0
g5-g56 0 0 0 0 0 1 3 1 1 1 20 0 0 11 1 0
g5-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g5-g61 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g5-g62 0 0 0 0 0 1 3 1 0 0 0 0 0 11 0 0
g5-g63 7 7 7 12 13 7 33 29 143 112 224 13 7 11 29 7
g5-g64 0 0 0 0 0 1 43 2 3379 2879 35 0 0 11 2 0
g5-g65 1 1 1 1 1 3 10 3 3 2 2 1 1 11 2 1
g5-g67 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g5-g68 0 0 0 0 0 1 24 1 0 0 0 0 0 11 0 0
g5-g69 0 0 0 0 0 1 6 1 0 0 0 0 0 11 0 0
g5-g70 0 0 0 0 0 1 2 0 0 0 0 0 0 11 0 0
g5-g71 0 0 0 0 0 2 4 1 0 0 0 0 0 11 0 0
g5-g72 0 0 0 0 0 1 4 0 0 0 15 0 0 11 0 0
g5-g74 0 0 0 0 0 3 8 1 1 2 0 0 0 11 0 0
g5-g75 5 5 3 2 2 6 20 8 78 64 341 2 5 11 8 2
g5-g76 25 45 25 25 25 49 100 40 1876 1525 2473 25 45 11 40 25
g5-g77 85 81 448 125 155 119 289 102 11847 9940 365 181 81 11 102 81
g5-g78 1 0 0 1 0 5 16 4 6 5 2 0 0 11 2 0
g5-g79 0 0 0 0 0 4 12 2 1 2 0 0 0 11 0 0
g5-g80 0 0 0 0 0 6 0 0 0 0 0 0 0 11 0 0
g5-g81 1 1 2 1 2 16 29 9 12 10 2 2 1 11 2 1
g5-g83 2 1 1 1 1 13 14 8 4 6 3 1 1 11 3 1
g5-g84 34 56 32 32 32 86 166 64 1962 1606 125 32 56 11 64 32
g5-g85 0 0 0 0 0 9 1 0 0 0 0 0 0 11 0 0
g5-g87 1 0 0 0 0 9 15 5 2 4 179 0 0 11 2 0
g5-g88 0 0 0 0 1 13 16 11 3 5 218 1 0 11 3 0
g5-g89 0 0 0 0 0 9 2 0 0 0 0 0 0 11 0 0
g5-g90 0 0 0 0 0 12 2 0 0 0 0 0 0 11 0 0
g5-g91 0 0 0 0 1 19 22 13 15 11 12 1 0 11 11 0
g5-g92 1 1 0 0 0 23 42 8 11 5 8 0 1 11 5 0
g5-g94 0 0 0 0 0 29 4 0 0 0 0 0 0 11 0 0
g5-g95 0 0 0 0 0 25 46 1 0 0 7 0 0 11 0 0
g5-g96 0 0 0 0 0 36 45 1 0 0 17 0 0 11 0 0
g5-g97 0 0 0 0 0 37 47 1 0 0 15 0 0 11 0 0
g5-g98 0 0 0 0 0 25 51 3 0 2 67 0 0 11 0 0
g5-g99 0 0 0 0 0 37 51 3 1 2 98 0 0 11 1 0
g50-g100 0 0 0 0 0 24 5 1 0 0 1 0 0 11 0 0
g50-g101 0 0 0 0 0 29 4 1 0 0 0 0 0 11 0 0
g50-g102 0 0 0 0 0 28 4 2 0 0 0 0 0 11 0 0
g50-g103 0 0 0 0 0 41 4 3 0 0 0 0 0 11 0 0
g50-g104 0 0 0 0 0 73 7 3 0 0 2 0 0 11 0 0
g50-g105 0 0 0 0 0 74 11 2 0 0 2 0 0 11 0 0
g50-g106 1 0 0 0 0 135 17 4 0 0 0 0 0 11 0 0
g50-g107 1 0 0 0 0 133 18 3 0 0 3 0 0 11 0 0
g50-g108 1 0 0 0 1 167 14 4 0 0 3 1 0 11 0 0
g50-g109 0 0 0 0 0 151 22 4 0 0 0 0 0 11 0 0
g50-g110 2 1 0 1 0 198 20 7 0 1 2 0 1 11 0 0
g50-g111 1 1 0 0 0 219 20 5 0 0 4 0 1 11 0 0
g50-g112 1 1 1 1 0 305 35 6 0 21 1 0 1 11 0 0
g50-g51 0 0 0 0 0 0 1 1 0 0 0 0 0 11 0 0
g50-g52 0 0 0 0 0 0 1 1 0 0 0 0 0 11 0 0
g50-g53 0 0 0 0 0 0 1 0 0 0 0 0 0 11 0 0
g50-g54 0 0 0 0 0 0 1 1 0 0 0 0 0 11 0 0
g50-g55 0 0 0 0 0 0 1 0 0 0 0 0 0 11 0 0
g50-g56 0 0 0 0 0 0 1 0 0 0 0 0 0 11 0 0
g50-g57 0 0 0 0 0 0 1 1 0 0 0 0 0 11 0 0
g50-g61 0 0 0 0 0 1 1 1 0 0 0 0 0 11 0 0
g50-g62 0 0 0 0 0 1 1 1 0 0 0 0 0 11 0 0
g50-g63 0 0 0 0 0 1 1 1 0 0 0 0 0 11 0 0
g50-g64 1 1 1 1 1 4 86 10 302 326 2 1 1 11 2 1
g50-g65 0 0 0 0 0 1 1 1 0 0 0 0 0 11 0 0
g50-g67 0 0 0 0 0 1 1 1 0 0 0 0 0 11 0 0
g50-g68 0 0 0 0 0 2 1 1 0 0 0 0 0 11 0 0
g50-g69 0 0 0 0 0 1 1 1 0 0 0 0 0 11 0 0
g50-g70 0 0 0 0 0 2 1 0 0 0 0 0 0 11 0 0
g50-g71 0 0 0 0 0 1 1 1 0 0 0 0 0 11 0 0
g50-g72 0 0 0 0 0 3 1 1 0 0 0 0 0 11 0 0
g50-g74 0 0 0 0 0 2 1 1 0 0 0 0 0 11 0 0
g50-g75 1 1 0 1 0 3 17 2 5 63 12 0 1 11 2 0
g50-g76 57 83 54 82 54 49 283 258 1610 1404 2591 54 83 11 258 49
g50-g77 321 262 341 294 212 155 546 1022 11699 9978 383 362 312 11 383 155
g50-g78 0 0 0 0 0 2 1 1 0 0 0 0 0 11 0 0
g50-g79 0 0 0 0 0 3 1 1 0 0 0 0 0 11 0 0
g50-g80 0 0 0 0 0 7 1 1 0 0 0 0 0 11 0 0
g50-g81 0 0 0 0 0 6 1 1 0 0 0 0 0 11 0 0
g50-g83 0 0 0 0 0 8 1 1 0 0 0 0 0 11 0 0
g50-g84 95 121 132 129 118 98 602 453 1905 1676 154 221 218 11 154 98
g50-g85 0 0 0 0 0 6 2 1 0 0 0 0 0 11 0 0
g50-g87 0 0 0 0 0 6 3 1 0 0 0 0 0 11 0 0
g50-g88 0 0 0 0 0 9 3 1 0 0 1 0 0 11 0 0
g50-g89 0 0 0 0 0 7 3 1 0 0 0 0 0 11 0 0
g50-g90 0 0 0 0 0 17 3 1 0 0 0 0 0 11 0 0
g50-g91 0 0 0 0 0 13 3 1 0 0 0 0 0 11 0 0
g50-g92 0 0 0 0 0 24 3 2 0 0 0 0 0 11 0 0
g50-g94 0 0 0 0 0 21 3 1 0 0 0 0 0 11 0 0
g50-g95 0 0 0 0 0 26 3 2 0 0 1 0 0 11 0 0
g50-g96 0 0 0 0 0 25 5 2 0 0 1 0 0 11 0 0
g50-g97 0 0 0 0 0 25 5 2 0 0 1 0 0 11 0 0
g50-g98 0 0 0 0 0 25 3 1 0 0 1 0 0 11 0 0
g50-g99 0 0 0 0 0 24 5 2 0 0 1 0 0 11 0 0
g6-g100 0 0 0 0 0 31 4 1 0 0 0 0 0 11 0 0
g6-g101 0 0 0 0 0 29 3 1 0 0 0 0 0 11 0 0
g6-g102 0 0 0 0 0 30 5 1 0 0 0 0 0 11 0 0
g6-g103 48 47 47 47 3 168 65 758 16 23 110 3 47 11 16 3
g6-g104 2 2 3 2 3 89 165 125 23 32 6150 3 2 11 23 2
g6-g105 2 2 2 2 1 90 123 76 33 25 6176 1 2 11 25 1
g6-g106 17 16 16 9 7 231 259 471 84 81 119 7 16 11 81 7
g6-g107 5 4 7 4 6 188 225 200 43 55 19467 6 4 11 43 4
g6-g108 6 9 5 9 4 209 290 248 51 53 25245 4 9 11 51 4
g6-g109 0 0 0 0 0 156 15 3 0 0 0 0 0 11 0 0
g6-g110 333 307 308 340 18 3312 586 8079 65 67 2373 18 118 11 65 18
g6-g111 11 10 16 10 7 318 385 527 85 82 58860 7 10 11 82 7
g6-g112 2 1 1 2 2 385 578 36 12 23 3 2 1 11 3 1
g6-g51 0 0 0 0 1 0 2 1 58 52 12 1 0 11 1 0
g6-g52 0 0 0 0 0 0 1 0 0 0 8 0 0 11 0 0
g6-g53 0 0 0 0 0 0 3 4 12 9 11 0 0 11 3 0
g6-g54 2 3 2 2 0 3 4 8 0 0 267 0 3 11 0 0
g6-g55 0 0 1 0 0 2 3 5 0 1 2 0 0 11 0 0
g6-g56 4 3 5 3 0 7 4 10 1 1 270 0 3 11 1 0
g6-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g6-g61 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g6-g62 1 1 0 1 0 2 4 2 1 1 302 0 1 11 1 0
g6-g63 7 7 7 11 11 10 10 49 92 74 179 11 7 11 10 7
g6-g64 0 0 0 0 61 1 31 6 1 3 106849 61 0 11 1 0
g6-g65 8 14 8 8 0 23 8 38 5 4 27 0 14 11 4 0
g6-g67 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g6-g68 60 100 75 59 193 82 394 320 2142 1771 1769 200 293 11 320 82
g6-g69 0 0 0 0 0 2 3 1 0 1 0 0 0 11 0 0
g6-g70 0 0 0 0 0 2 2 0 0 0 0 0 0 11 0 0
g6-g71 0 0 0 0 0 1 5 1 0 1 0 0 0 11 0 0
g6-g72 0 0 0 0 0 2 2 0 0 0 8 0 0 11 0 0
g6-g74 16 26 16 16 0 18 8 97 1 2 5092 0 26 11 1 0
g6-g75 2497 2356 2377 2391 7 2019 33 4844 129 112 689708 7 107 11 33 7
