instance mcsplit-mcis-sparse kdown2017 kdown2019 kdown2019-restarts family
all-meshes-CVIU11-pattern2-target306 1000000 1000001 1000006 1000017 13
all-meshes-CVIU11-pattern2-target307 1000000 1000000 1000000 1000051 13
all-meshes-CVIU11-pattern2-target308 1000001 1000002 1000005 1000016 13
all-meshes-CVIU11-pattern2-target309 1000000 1000000 1000001 1000004 13
all-meshes-CVIU11-pattern2-target31 1000000 1000000 1000000 1000005 13
all-meshes-CVIU11-pattern2-target310 1000000 1000000 1000000 1000052 13
all-meshes-CVIU11-pattern2-target311 1000000 1000000 1000004 1000015 13
all-meshes-CVIU11-pattern2-target312 1000000 1000000 1000000 1000022 13
all-meshes-CVIU11-pattern2-target313 1000000 1000000 1000001 1000180 13
all-meshes-CVIU11-pattern2-target314 1000000 1000003 1000006 1000017 13
all-meshes-CVIU11-pattern2-target315 1000000 1000000 1000000 1000036 13
all-meshes-CVIU11-pattern2-target316 1000000 1000000 1000000 1000009 13
all-meshes-CVIU11-pattern2-target317 1000000 1000000 1000000 1000139 13
all-meshes-CVIU11-pattern2-target318 1000001 1000001 1000003 1000020 13
all-meshes-CVIU11-pattern2-target319 1000000 1000000 1000000 1000036 13
all-meshes-CVIU11-pattern2-target32 1000000 1000000 1000000 1000008 13
all-meshes-CVIU11-pattern2-target320 1000000 1000000 1000000 1000071 13
all-meshes-CVIU11-pattern2-target321 1000000 1000000 1000001 1000018 13
all-meshes-CVIU11-pattern2-target322 1000000 1000000 1000004 1000138 13
all-meshes-CVIU11-pattern2-target323 1000000 1000000 1000000 1000342 13
all-meshes-CVIU11-pattern2-target324 1000000 1000000 1000000 1000352 13
all-meshes-CVIU11-pattern2-target325 1000000 1000000 1000000 1000079 13
all-meshes-CVIU11-pattern2-target326 1000000 1000000 1000001 1000227 13
all-meshes-CVIU11-pattern2-target327 1000000 1000000 1000001 1000072 13
all-meshes-CVIU11-pattern2-target328 1000000 1000000 1000001 1000103 13
all-meshes-CVIU11-pattern2-target329 1000000 1000000 1000001 1000153 13
all-meshes-CVIU11-pattern2-target33 1000000 1000000 1000001 1000061 13
all-meshes-CVIU11-pattern2-target330 1000000 1000000 1000000 1000030 13
all-meshes-CVIU11-pattern2-target331 1000001 1000001 1000007 1000017 13
all-meshes-CVIU11-pattern2-target332 1000000 1000000 1000000 1000003 13
all-meshes-CVIU11-pattern2-target333 1000000 1000000 1000001 1000065 13
all-meshes-CVIU11-pattern2-target334 1000000 1000000 1000000 1000194 13
all-meshes-CVIU11-pattern2-target335 1000000 1000000 1000000 1000036 13
all-meshes-CVIU11-pattern2-target336 1000000 1000000 1000000 1000042 13
all-meshes-CVIU11-pattern2-target337 1000000 1000000 1000000 1000082 13
all-meshes-CVIU11-pattern2-target338 1000000 1000000 1000000 1000004 13
all-meshes-CVIU11-pattern2-target339 1000000 1000000 1000000 1000078 13
all-meshes-CVIU11-pattern2-target34 1000000 1000000 1000002 1000054 13
all-meshes-CVIU11-pattern2-target340 1000000 1000000 1000001 1000064 13
all-meshes-CVIU11-pattern2-target341 1000000 1000000 1000000 1000066 13
all-meshes-CVIU11-pattern2-target342 1000000 1000000 1000000 1000009 13
all-meshes-CVIU11-pattern2-target343 1000000 1000001 1000003 1000014 13
all-meshes-CVIU11-pattern2-target344 1000000 1000000 1000000 1000054 13
all-meshes-CVIU11-pattern2-target345 1000000 1000000 1000000 1000072 13
all-meshes-CVIU11-pattern2-target346 1000000 1000000 1000000 1000071 13
all-meshes-CVIU11-pattern2-target347 1000000 1000000 1000000 1000053 13
all-meshes-CVIU11-pattern2-target348 1000000 1000000 1000000 1000177 13
all-meshes-CVIU11-pattern2-target349 1000000 1000000 1000000 1000010 13
all-meshes-CVIU11-pattern2-target35 1000000 1000000 1000000 1000061 13
all-meshes-CVIU11-pattern2-target350 1000000 1000000 1000000 1000070 13
all-meshes-CVIU11-pattern2-target351 1000000 1000000 1000000 1000058 13
all-meshes-CVIU11-pattern2-target352 1000000 1000000 1000000 1000284 13
all-meshes-CVIU11-pattern2-target353 1000000 1000000 1000002 1000005 13
all-meshes-CVIU11-pattern2-target354 1000000 1000000 1000000 1000053 13
all-meshes-CVIU11-pattern2-target356 1000000 1000000 1000000 1000001 13
all-meshes-CVIU11-pattern2-target357 1000000 1000000 1000000 1000103 13
all-meshes-CVIU11-pattern2-target358 1000000 1000000 1000000 1000031 13
all-meshes-CVIU11-pattern2-target359 1000000 1000000 1000000 1000060 13
all-meshes-CVIU11-pattern2-target36 1000000 1000000 1000002 1000004 13
all-meshes-CVIU11-pattern2-target360 1000000 1000000 1000002 1000035 13
all-meshes-CVIU11-pattern2-target361 1000000 1000000 1000001 1000049 13
all-meshes-CVIU11-pattern2-target362 1000000 1000000 1000000 1000000 13
all-meshes-CVIU11-pattern2-target363 1000000 1000000 1000000 1000029 13
all-meshes-CVIU11-pattern2-target364 1000000 1000000 1000000 1000014 13
all-meshes-CVIU11-pattern2-target365 1000000 1000000 1000000 1000123 13
all-meshes-CVIU11-pattern2-target366 1000000 1000001 1000003 1000010 13
all-meshes-CVIU11-pattern2-target367 1000000 1000000 1000000 1000013 13
all-meshes-CVIU11-pattern2-target368 1000000 1000000 1000001 1000016 13
all-meshes-CVIU11-pattern2-target369 1000000 1000000 1000002 1000008 13
all-meshes-CVIU11-pattern2-target37 1000000 1000000 1000000 1000001 13
all-meshes-CVIU11-pattern2-target370 1000000 1000000 1000002 1000007 13
all-meshes-CVIU11-pattern2-target378 1000000 1000000 1000002 1000040 13
all-meshes-CVIU11-pattern2-target379 1000000 1000000 1000000 1000014 13
all-meshes-CVIU11-pattern2-target38 1000000 1000000 1000002 1000014 13
all-meshes-CVIU11-pattern2-target380 1000000 1000000 1000003 1000037 13
all-meshes-CVIU11-pattern2-target381 1000000 1000000 1000000 1000002 13
all-meshes-CVIU11-pattern2-target382 1000001 1000001 1000005 1000018 13
all-meshes-CVIU11-pattern2-target383 1000000 1000000 1000000 1000195 13
all-meshes-CVIU11-pattern2-target384 1000000 1000000 1000001 1000236 13
all-meshes-CVIU11-pattern2-target385 1000000 1000000 1000003 1000013 13
all-meshes-CVIU11-pattern2-target386 1000000 1000000 1000000 1000067 13
all-meshes-CVIU11-pattern2-target387 1000000 1000000 1000000 1000057 13
all-meshes-CVIU11-pattern2-target388 1000000 1000000 1000002 1000142 13
all-meshes-CVIU11-pattern2-target389 1000000 1000000 1000003 1000010 13
all-meshes-CVIU11-pattern2-target39 1000000 1000000 1000000 1000027 13
all-meshes-CVIU11-pattern2-target390 1000000 1000000 1000002 1000113 13
all-meshes-CVIU11-pattern2-target391 1000000 1000001 1000008 1000021 13
all-meshes-CVIU11-pattern2-target392 1000000 1000000 1000000 1000020 13
all-meshes-CVIU11-pattern2-target393 1000000 1000000 1000000 1000013 13
all-meshes-CVIU11-pattern2-target394 1000000 1000000 1000000 1000105 13
all-meshes-CVIU11-pattern2-target395 1000000 1000000 1000002 1000141 13
all-meshes-CVIU11-pattern2-target396 1000000 1000000 1000000 1000048 13
all-meshes-CVIU11-pattern2-target397 1000000 1000000 1000002 1000009 13
all-meshes-CVIU11-pattern2-target398 1000001 1000000 1000002 1000019 13
all-meshes-CVIU11-pattern2-target399 1000000 1000000 1000000 1000311 13
all-meshes-CVIU11-pattern2-target4 1000000 1000000 1000000 1000099 13
all-meshes-CVIU11-pattern2-target40 1000000 1000000 1000000 1000228 13
all-meshes-CVIU11-pattern2-target400 1000000 1000000 1000000 1000247 13
all-meshes-CVIU11-pattern2-target401 1000000 1000000 1000002 1000238 13
all-meshes-CVIU11-pattern2-target402 1000000 1000000 1000000 1000062 13
all-meshes-CVIU11-pattern2-target403 1000000 1000000 1000000 1000036 13
all-meshes-CVIU11-pattern2-target404 1000000 1000000 1000000 1000197 13
all-meshes-CVIU11-pattern2-target405 1000000 1000000 1000002 1000130 13
all-meshes-CVIU11-pattern2-target406 1000000 1000000 1000000 1000027 13
all-meshes-CVIU11-pattern2-target407 1000000 1000000 1000000 1000010 13
all-meshes-CVIU11-pattern2-target408 1000000 1000000 1000000 1000031 13
all-meshes-CVIU11-pattern2-target409 1000000 1000000 1000000 1000077 13
all-meshes-CVIU11-pattern2-target41 1000000 1000000 1000001 1000092 13
all-meshes-CVIU11-pattern2-target410 1000000 1000000 1000000 1000063 13
all-meshes-CVIU11-pattern2-target411 1000000 1000000 1000000 1000245 13
all-meshes-CVIU11-pattern2-target412 1000000 1000000 1000000 1000057 13
all-meshes-CVIU11-pattern2-target413 1000000 1000000 1000000 1000025 13
all-meshes-CVIU11-pattern2-target414 1000000 1000000 1000000 1000095 13
all-meshes-CVIU11-pattern2-target415 1000000 1000000 1000001 1000427 13
all-meshes-CVIU11-pattern2-target416 1000000 1000000 1000000 1000092 13
all-meshes-CVIU11-pattern2-target417 1000000 1000000 1000000 1000007 13
all-meshes-CVIU11-pattern2-target418 1000000 1000000 1000000 1000044 13
all-meshes-CVIU11-pattern2-target419 1000000 1000000 1000000 1000061 13
all-meshes-CVIU11-pattern2-target42 1000000 1000000 1000001 1000274 13
all-meshes-CVIU11-pattern2-target420 1000001 1000000 1000001 1000004 13
all-meshes-CVIU11-pattern2-target421 1000000 1000000 1000000 1000025 13
all-meshes-CVIU11-pattern2-target422 1000000 1000000 1000000 1000358 13
all-meshes-CVIU11-pattern2-target423 1000000 1000000 1000000 1000033 13
all-meshes-CVIU11-pattern2-target424 1000000 1000000 1000000 1000007 13
all-meshes-CVIU11-pattern2-target425 1000000 1000000 1000000 1000060 13
all-meshes-CVIU11-pattern2-target427 1000000 1000000 1000000 1000257 13
all-meshes-CVIU11-pattern2-target428 1000000 1000000 1000003 1000153 13
all-meshes-CVIU11-pattern2-target429 1000000 1000000 1000000 1000119 13
all-meshes-CVIU11-pattern2-target43 1000000 1000000 1000003 1000067 13
all-meshes-CVIU11-pattern2-target430 1000000 1000000 1000002 1000147 13
all-meshes-CVIU11-pattern2-target431 1000000 1000001 1000003 1000011 13
all-meshes-CVIU11-pattern2-target432 1000000 1000000 1000000 1000018 13
all-meshes-CVIU11-pattern2-target433 1000000 1000000 1000001 1000247 13
all-meshes-CVIU11-pattern2-target434 1000001 1000000 1000003 1000085 13
all-meshes-CVIU11-pattern2-target435 1000000 1000000 1000001 1000146 13
all-meshes-CVIU11-pattern2-target436 1000000 1000000 1000001 1000117 13
all-meshes-CVIU11-pattern2-target437 1000000 1000000 1000000 1000023 13
all-meshes-CVIU11-pattern2-target438 1000000 1000000 1000002 1000143 13
all-meshes-CVIU11-pattern2-target439 1000000 1000000 1000001 1000109 13
all-meshes-CVIU11-pattern2-target44 1000000 1000000 1000001 1000083 13
all-meshes-CVIU11-pattern2-target440 1000000 1000000 1000000 1000144 13
all-meshes-CVIU11-pattern2-target441 1000000 1000000 1000001 1000078 13
all-meshes-CVIU11-pattern2-target442 1000000 1000000 1000001 1000059 13
all-meshes-CVIU11-pattern2-target443 1000000 1000000 1000001 1000005 13
all-meshes-CVIU11-pattern2-target444 1000000 1000000 1000002 1000013 13
all-meshes-CVIU11-pattern2-target446 1000000 1000000 1000001 1000023 13
all-meshes-CVIU11-pattern2-target447 1000000 1000000 1000002 1000010 13
all-meshes-CVIU11-pattern2-target448 1000000 1000000 1000001 1000124 13
all-meshes-CVIU11-pattern2-target449 1000000 1000000 1000002 1000116 13
all-meshes-CVIU11-pattern2-target45 1000000 1000000 1000000 1000219 13
all-meshes-CVIU11-pattern2-target450 1000001 1000000 1000002 1000230 13
all-meshes-CVIU11-pattern2-target451 1000000 1000000 1000001 1000194 13
all-meshes-CVIU11-pattern2-target452 1000001 1000002 1000005 1000017 13
all-meshes-CVIU11-pattern2-target453 1000000 1000000 1000001 1000225 13
all-meshes-CVIU11-pattern2-target454 1000000 1000000 1000003 1000161 13
all-meshes-CVIU11-pattern2-target455 1000000 1000000 1000001 1000248 13
all-meshes-CVIU11-pattern2-target456 1000001 1000001 1000006 1000015 13
all-meshes-CVIU11-pattern2-target457 1000000 1000000 1000000 1000024 13
all-meshes-CVIU11-pattern2-target458 1000000 1000000 1000001 1000133 13
all-meshes-CVIU11-pattern2-target459 1000001 1000001 1000003 1000015 13
all-meshes-CVIU11-pattern2-target46 1000000 1000000 1000000 1000059 13
all-meshes-CVIU11-pattern2-target460 1000000 1000000 1000000 1000301 13
all-meshes-CVIU11-pattern2-target461 1000000 1000001 1000007 1000018 13
all-meshes-CVIU11-pattern2-target462 1000000 1000000 1000000 1000065 13
all-meshes-CVIU11-pattern2-target463 1000000 1000000 1000000 1000080 13
all-meshes-CVIU11-pattern2-target464 1000000 1000000 1000003 1000078 13
all-meshes-CVIU11-pattern2-target465 1000000 1000000 1000000 1000321 13
all-meshes-CVIU11-pattern2-target466 1000000 1000000 1000000 1000010 13
all-meshes-CVIU11-pattern2-target467 1000000 1000000 1000003 1000010 13
all-meshes-CVIU11-pattern2-target468 1000000 1000000 1000001 1000353 13
all-meshes-CVIU11-pattern2-target469 1000001 1000000 1000003 1000094 13
all-meshes-CVIU11-pattern2-target47 1000000 1000000 1000000 1000066 13
all-meshes-CVIU11-pattern2-target470 1000000 1000000 1000000 1000239 13
all-meshes-CVIU11-pattern2-target471 1000001 1000000 1000002 1000090 13
all-meshes-CVIU11-pattern2-target472 1000000 1000000 1000000 1000075 13
all-meshes-CVIU11-pattern2-target473 1000000 1000000 1000000 1000228 13
all-meshes-CVIU11-pattern2-target474 1000000 1000000 1000001 1000008 13
all-meshes-CVIU11-pattern2-target475 1000000 1000000 1000000 1000055 13
all-meshes-CVIU11-pattern2-target476 1000000 1000000 1000002 1000009 13
all-meshes-CVIU11-pattern2-target477 1000000 1000000 1000000 1000086 13
all-meshes-CVIU11-pattern2-target478 1000000 1000000 1000000 1000056 13
all-meshes-CVIU11-pattern2-target479 1000000 1000000 1000004 1000163 13
all-meshes-CVIU11-pattern2-target48 1000000 1000000 1000001 1000094 13
all-meshes-CVIU11-pattern2-target481 1000000 1000000 1000002 1000044 13
all-meshes-CVIU11-pattern2-target482 1000000 1000000 1000000 1000003 13
all-meshes-CVIU11-pattern2-target483 1000000 1000000 1000003 1000143 13
all-meshes-CVIU11-pattern2-target484 1000000 1000000 1000003 1000013 13
all-meshes-CVIU11-pattern2-target485 1000000 1000000 1000000 1000077 13
all-meshes-CVIU11-pattern2-target486 1000000 1000000 1000000 1000043 13
all-meshes-CVIU11-pattern2-target487 1000001 1000000 1000003 1000057 13
all-meshes-CVIU11-pattern2-target488 1000000 1000000 1000002 1000010 13
all-meshes-CVIU11-pattern2-target489 1000000 1000000 1000003 1000160 13
all-meshes-CVIU11-pattern2-target49 1000000 1000000 1000000 1000030 13
all-meshes-CVIU11-pattern2-target490 1000000 1000000 1000000 1000015 13
all-meshes-CVIU11-pattern2-target491 1000000 1000000 1000001 1000027 13
all-meshes-CVIU11-pattern2-target492 1000000 1000000 1000000 1000003 13
all-meshes-CVIU11-pattern2-target493 1000000 1000000 1000000 1000003 13
all-meshes-CVIU11-pattern2-target494 1000000 1000000 1000000 1000078 13
all-meshes-CVIU11-pattern2-target495 1000000 1000000 1000002 1000009 13
all-meshes-CVIU11-pattern2-target496 1000000 1000000 1000000 1000204 13
all-meshes-CVIU11-pattern2-target497 1000000 1000000 1000000 1000004 13
all-meshes-CVIU11-pattern2-target498 1000000 1000000 1000000 1000114 13
all-meshes-CVIU11-pattern2-target499 1000000 1000000 1000000 1000011 13
all-meshes-CVIU11-pattern2-target5 1000000 1000000 1000000 1000039 13
all-meshes-CVIU11-pattern2-target50 1000000 1000000 1000000 1000207 13
all-meshes-CVIU11-pattern2-target500 1000000 1000000 1000000 1000075 13
all-meshes-CVIU11-pattern2-target501 1000000 1000000 1000002 1000028 13
all-meshes-CVIU11-pattern2-target502 1000000 1000000 1000000 1000332 13
all-meshes-CVIU11-pattern2-target503 1000000 1000000 1000001 1000073 13
all-meshes-CVIU11-pattern2-target504 1000000 1000000 1000001 1000001 13
all-meshes-CVIU11-pattern2-target505 1000000 1000001 1000001 1000013 13
all-meshes-CVIU11-pattern2-target506 1000000 1000000 1000000 1000045 13
all-meshes-CVIU11-pattern2-target507 1000000 1000000 1000000 1000070 13
all-meshes-CVIU11-pattern2-target508 1000000 1000000 1000001 1000129 13
all-meshes-CVIU11-pattern2-target509 1000000 1000000 1000000 1000384 13
all-meshes-CVIU11-pattern2-target51 1000000 1000000 1000000 1000407 13
all-meshes-CVIU11-pattern2-target510 1000000 1000000 1000005 1000021 13
all-meshes-CVIU11-pattern2-target511 1000000 1000000 1000003 1000011 13
all-meshes-CVIU11-pattern2-target512 1000000 1000000 1000000 1000083 13
all-meshes-CVIU11-pattern2-target513 1000000 1000000 1000000 1000007 13
all-meshes-CVIU11-pattern2-target514 1000000 1000000 1000000 1000063 13
all-meshes-CVIU11-pattern2-target515 1000000 1000000 1000000 1000011 13
all-meshes-CVIU11-pattern2-target517 1000001 1000000 1000001 1000012 13
all-meshes-CVIU11-pattern2-target518 1000000 1000000 1000001 1000185 13
all-meshes-CVIU11-pattern2-target519 1000000 1000000 1000000 1000038 13
all-meshes-CVIU11-pattern2-target52 1000000 1000000 1000000 1000075 13
all-meshes-CVIU11-pattern2-target520 1000000 1000001 1000001 1000015 13
all-meshes-CVIU11-pattern2-target521 1000000 1000000 1000000 1000004 13
all-meshes-CVIU11-pattern2-target522 1000000 1000000 1000001 1000047 13
all-meshes-CVIU11-pattern2-target523 1000000 1000000 1000000 1000002 13
all-meshes-CVIU11-pattern2-target524 1000000 1000000 1000000 1000075 13
all-meshes-CVIU11-pattern2-target525 1000000 1000000 1000002 1000095 13
all-meshes-CVIU11-pattern2-target526 1000000 1000000 1000000 1000221 13
all-meshes-CVIU11-pattern2-target527 1000000 1000000 1000000 1000017 13
all-meshes-CVIU11-pattern2-target528 1000000 1000000 1000005 1000079 13
all-meshes-CVIU11-pattern2-target529 1000000 1000000 1000000 1000008 13
all-meshes-CVIU11-pattern2-target53 1000000 1000000 1000000 1000013 13
all-meshes-CVIU11-pattern2-target530 1000000 1000000 1000000 1000116 13
all-meshes-CVIU11-pattern2-target54 1000000 1000000 1000000 1000192 13
all-meshes-CVIU11-pattern2-target55 1000000 1000000 1000001 1000272 13
all-meshes-CVIU11-pattern2-target56 1000000 1000000 1000000 1000024 13
all-meshes-CVIU11-pattern2-target57 1000000 1000000 1000003 1000168 13
all-meshes-CVIU11-pattern2-target58 1000000 1000000 1000000 1000038 13
all-meshes-CVIU11-pattern2-target59 1000000 1000000 1000000 1000058 13
all-meshes-CVIU11-pattern2-target6 1000000 1000000 1000001 1000277 13
all-meshes-CVIU11-pattern2-target60 1000000 1000000 1000000 1000155 13
all-meshes-CVIU11-pattern2-target61 1000000 1000000 1000000 1000259 13
all-meshes-CVIU11-pattern2-target62 1000000 1000000 1000000 1000071 13
all-meshes-CVIU11-pattern2-target63 1000000 1000000 1000000 1000062 13
all-meshes-CVIU11-pattern2-target64 1000000 1000000 1000000 1000244 13
all-meshes-CVIU11-pattern2-target65 1000000 1000000 1000005 1000028 13
all-meshes-CVIU11-pattern2-target66 1000000 1000000 1000002 1000009 13
all-meshes-CVIU11-pattern2-target67 1000000 1000000 1000000 1000041 13
all-meshes-CVIU11-pattern2-target68 1000000 1000000 1000004 1000109 13
all-meshes-CVIU11-pattern2-target69 1000000 1000000 1000000 1000001 13
all-meshes-CVIU11-pattern2-target7 1000000 1000000 1000000 1000014 13
all-meshes-CVIU11-pattern2-target70 1000001 1000000 1000001 1000016 13
all-meshes-CVIU11-pattern2-target72 1000000 1000000 1000001 1000259 13
all-meshes-CVIU11-pattern2-target73 1000000 1000000 1000000 1000327 13
all-meshes-CVIU11-pattern2-target74 1000000 1000000 1000001 1000051 13
all-meshes-CVIU11-pattern2-target76 1000000 1000000 1000003 1000131 13
all-meshes-CVIU11-pattern2-target77 1000000 1000000 1000001 1000050 13
all-meshes-CVIU11-pattern2-target78 1000000 1000000 1000000 1000246 13
all-meshes-CVIU11-pattern2-target79 1000001 1000000 1000004 1000136 13
all-meshes-CVIU11-pattern2-target8 1000000 1000000 1000000 1000085 13
all-meshes-CVIU11-pattern2-target80 1000000 1000000 1000002 1000123 13
all-meshes-CVIU11-pattern2-target81 1000000 1000000 1000000 1000013 13
all-meshes-CVIU11-pattern2-target82 1000000 1000000 1000001 1000078 13
all-meshes-CVIU11-pattern2-target83 1000000 1000000 1000004 1000112 13
all-meshes-CVIU11-pattern2-target84 1000000 1000000 1000001 1000007 13
all-meshes-CVIU11-pattern2-target85 1000000 1000000 1000001 1000028 13
all-meshes-CVIU11-pattern2-target86 1000000 1000000 1000005 1000015 13
all-meshes-CVIU11-pattern2-target87 1000001 1000000 1000003 1000292 13
all-meshes-CVIU11-pattern2-target88 1000000 1000000 1000000 1000003 13
all-meshes-CVIU11-pattern2-target89 1000000 1000000 1000001 1000181 13
all-meshes-CVIU11-pattern2-target9 1000000 1000000 1000000 1000036 13
all-meshes-CVIU11-pattern2-target90 1000000 1000000 1000003 1000079 13
all-meshes-CVIU11-pattern2-target91 1000000 1000000 1000000 1000007 13
all-meshes-CVIU11-pattern2-target92 1000000 1000000 1000000 1000075 13
all-meshes-CVIU11-pattern2-target93 1000001 1000001 1000005 1000016 13
all-meshes-CVIU11-pattern2-target94 1000000 1000000 1000001 1000007 13
all-meshes-CVIU11-pattern2-target96 1000000 1000000 1000000 1000322 13
all-meshes-CVIU11-pattern2-target97 1000000 1000000 1000002 1000092 13
all-meshes-CVIU11-pattern2-target98 1000000 1000000 1000003 1000016 13
all-meshes-CVIU11-pattern2-target99 1000000 1000000 1000003 1000116 13
all-meshes-CVIU11-pattern3-target1 1000000 1000001 1000001 1000031 13
all-meshes-CVIU11-pattern3-target10 1000000 1000001 1000001 1000028 13
all-meshes-CVIU11-pattern3-target100 1000001 1000000 1000004 1000071 13
all-meshes-CVIU11-pattern3-target102 1000000 1000000 1000001 1000353 13
all-meshes-CVIU11-pattern3-target103 1000001 1000007 1000004 1000026 13
all-meshes-CVIU11-pattern3-target104 1000000 1000000 1000000 1000132 13
all-meshes-CVIU11-pattern3-target106 1000000 1000000 1000000 1000209 13
all-meshes-CVIU11-pattern3-target107 1000001 1000000 1000002 1000161 13
all-meshes-CVIU11-pattern3-target108 1000000 1000000 1000001 1000214 13
all-meshes-CVIU11-pattern3-target109 1000000 1000000 1000000 1000142 13
all-meshes-CVIU11-pattern3-target11 1000000 1000000 1000000 1000028 13
all-meshes-CVIU11-pattern3-target110 1000000 1000000 1000000 1000050 13
all-meshes-CVIU11-pattern3-target111 1000000 1000000 1000001 1000037 13
all-meshes-CVIU11-pattern3-target112 1000001 1000001 1000002 1000029 13
all-meshes-CVIU11-pattern3-target113 4851 1000001 852645 698765 13
all-meshes-CVIU11-pattern3-target114 203319 1000000 1000000 1000015 13
all-meshes-CVIU11-pattern3-target115 1000000 1000000 1000000 637334 13
all-meshes-CVIU11-pattern3-target116 1000000 1000000 1000000 1000004 13
all-meshes-CVIU11-pattern3-target117 1000000 1000000 1000000 163624 13
all-meshes-CVIU11-pattern3-target118 1000000 1000000 1000000 1000031 13
all-meshes-CVIU11-pattern3-target119 1000000 1000001 1000001 1000027 13
all-meshes-CVIU11-pattern3-target12 1000000 1000000 1000000 1000012 13
all-meshes-CVIU11-pattern3-target120 1000000 1000000 1000000 378310 13
all-meshes-CVIU11-pattern3-target121 1000000 1000000 1000000 1000008 13
all-meshes-CVIU11-pattern3-target122 1000000 1000000 1000000 42015 13
all-meshes-CVIU11-pattern3-target123 1000000 1000000 1000000 1000015 13
all-meshes-CVIU11-pattern3-target124 1000001 1000001 1000003 1000099 13
all-meshes-CVIU11-pattern3-target125 1000000 1000000 1000002 338364 13
all-meshes-CVIU11-pattern3-target126 1000001 1000000 1000012 1000013 13
all-meshes-CVIU11-pattern3-target127 1000000 1000000 1000000 939703 13
all-meshes-CVIU11-pattern3-target128 1000000 1000000 1000000 1000065 13
all-meshes-CVIU11-pattern3-target129 1000000 1000003 1000006 177048 13
all-meshes-CVIU11-pattern3-target13 1000000 1000001 1000001 1000027 13
all-meshes-CVIU11-pattern3-target130 1000000 1000001 1000003 11318 13
all-meshes-CVIU11-pattern3-target131 1000000 1000000 1000001 1000416 13
all-meshes-CVIU11-pattern3-target132 1000000 1000002 1000005 1000017 13
all-meshes-CVIU11-pattern3-target133 1000000 216753 231156 237102 13
all-meshes-CVIU11-pattern3-target134 1000001 1000000 1000005 1000015 13
all-meshes-CVIU11-pattern3-target135 1000000 1000000 1000000 1000040 13
all-meshes-CVIU11-pattern3-target136 1000000 1000001 1000004 1000081 13
all-meshes-CVIU11-pattern3-target137 102366 1000000 517355 431408 13
all-meshes-CVIU11-pattern3-target138 935383 1000000 1000001 1000848 13
all-meshes-CVIU11-pattern3-target139 1000001 1000005 1000008 287886 13
all-meshes-CVIU11-pattern3-target14 1000000 1000000 1000000 1000010 13
all-meshes-CVIU11-pattern3-target140 1000000 1000001 1000001 1000028 13
all-meshes-CVIU11-pattern3-target141 1000000 1000000 1000001 1000025 13
all-meshes-CVIU11-pattern3-target143 1000000 1000000 1000000 1000010 13
all-meshes-CVIU11-pattern3-target144 1000000 1000000 1000000 1000029 13
all-meshes-CVIU11-pattern3-target145 1000000 1000001 1000001 1000015 13
all-meshes-CVIU11-pattern3-target146 1000000 1000000 1000000 1000012 13
all-meshes-CVIU11-pattern3-target147 1000000 1000001 1000001 26745 13
all-meshes-CVIU11-pattern3-target148 1000000 1000002 1000002 1000014 13
all-meshes-CVIU11-pattern3-target149 1000000 1000000 1000001 1000032 13
all-meshes-CVIU11-pattern3-target15 279470 1000000 1000001 1000206 13
all-meshes-CVIU11-pattern3-target150 1000000 1000003 1000005 551527 13
all-meshes-CVIU11-pattern3-target151 1000000 1000000 1000001 29311 13
all-meshes-CVIU11-pattern3-target152 1000000 1000003 1000005 548906 13
all-meshes-CVIU11-pattern3-target153 1000000 1000000 1000000 1000057 13
all-meshes-CVIU11-pattern3-target154 46914 7194 1000001 34809 13
all-meshes-CVIU11-pattern3-target155 1000000 1000003 1000003 1000029 13
all-meshes-CVIU11-pattern3-target156 1000000 1000001 1000002 1000364 13
all-meshes-CVIU11-pattern3-target157 1000000 1000002 1000002 1000035 13
all-meshes-CVIU11-pattern3-target158 1000000 1000002 1000005 1000024 13
all-meshes-CVIU11-pattern3-target159 1000000 1000000 1000000 1000093 13
all-meshes-CVIU11-pattern3-target16 1000000 1000000 1000001 1000283 13
all-meshes-CVIU11-pattern3-target160 1000000 1000000 1000001 1000018 13
all-meshes-CVIU11-pattern3-target161 1000000 1000000 1000001 1000177 13
all-meshes-CVIU11-pattern3-target162 1000000 1000002 1000003 46444 13
all-meshes-CVIU11-pattern3-target163 1000000 1000002 1000002 1000035 13
all-meshes-CVIU11-pattern3-target164 1000000 1000001 1000002 228877 13
all-meshes-CVIU11-pattern3-target165 1000000 1000000 1000000 1000022 13
all-meshes-CVIU11-pattern3-target166 1000000 1000000 1000000 1000010 13
all-meshes-CVIU11-pattern3-target167 1000000 1000001 1000002 1000021 13
all-meshes-CVIU11-pattern3-target168 1000000 1000000 1000000 1000063 13
all-meshes-CVIU11-pattern3-target169 1000001 342481 1000004 996731 13
all-meshes-CVIU11-pattern3-target17 1000000 1000000 1000001 1000188 13
all-meshes-CVIU11-pattern3-target170 1000000 1000000 1000000 1000086 13
all-meshes-CVIU11-pattern3-target171 1000000 1000000 1000000 1000046 13
all-meshes-CVIU11-pattern3-target172 1000000 1000000 1000000 1000027 13
all-meshes-CVIU11-pattern3-target173 1000000 1000001 1000001 1000028 13
all-meshes-CVIU11-pattern3-target174 1000000 1000000 1000000 1000118 13
all-meshes-CVIU11-pattern3-target175 1000000 1000000 1000000 1000014 13
all-meshes-CVIU11-pattern3-target176 1000000 1000000 1000000 1000062 13
